LS701,LS702,T701,T702,T703,T704,T706,T708,T709,T711,T712,T705,FT703,FT704,PDI701,PDI702,PY23,FYI702
1.0,1.0,415.741,84.053,72.492,80.465,79.599,75.765,71.44,69.821,70.125,67.754,0.262,0.185,0.625,2.794,600.037,3.643
1.0,1.0,415.811,84.074,72.492,80.443,79.556,75.743,71.44,69.8,70.125,67.775,0.265,0.19,0.592,2.806,600.189,2.93
1.0,1.0,415.811,84.074,72.513,80.443,79.577,75.765,71.461,69.821,70.146,67.775,0.264,0.187,0.54,2.813,599.929,2.73
1.0,1.0,415.811,84.074,72.492,80.507,79.62,75.807,71.461,69.842,70.146,67.796,0.265,0.191,0.621,2.889,599.139,3.906
1.0,1.0,415.881,84.117,72.492,80.507,79.577,75.743,71.461,69.8,70.082,67.818,0.263,0.186,0.612,2.834,598.753,2.73
1.0,1.0,415.858,84.01,72.492,80.401,79.556,75.722,71.461,69.821,70.125,67.86,0.276,0.181,0.66,2.728,598.879,2.732
1.0,1.0,415.811,84.01,72.492,80.401,79.599,75.765,71.44,69.821,70.125,67.881,0.275,0.182,0.621,2.736,599.265,2.927
1.0,1.0,415.858,84.053,72.513,80.486,79.577,75.786,71.44,69.821,70.103,67.881,0.28,0.18,0.654,2.711,599.758,3.643
1.0,1.0,415.905,84.074,72.513,80.486,79.599,75.765,71.44,69.821,70.146,67.902,0.282,0.179,0.651,2.689,600.081,2.732
1.0,1.0,415.9165,84.085,72.513,80.486,79.588,75.754,71.4505,69.8105,70.1355,67.9235,0.2855,0.178,0.6965,2.682,600.2695,3.317
1.0,1.0,415.928,84.096,72.513,80.486,79.577,75.743,71.461,69.8,70.125,67.945,0.289,0.177,0.742,2.675,600.458,3.902
1.0,1.0,415.905,84.053,72.513,80.465,79.599,75.722,71.44,69.821,70.146,67.945,0.288,0.178,0.701,2.749,600.431,2.732
1.0,1.0,415.928,84.053,72.513,80.422,79.577,75.722,71.44,69.8,70.103,67.966,0.286,0.188,0.681,2.706,599.426,2.927
1.0,1.0,415.928,84.032,72.492,80.422,79.577,75.722,71.461,69.821,70.146,67.966,0.284,0.189,0.711,2.688,599.184,3.646
1.0,1.0,415.975,84.074,72.513,80.443,79.577,75.722,71.461,69.8,70.125,67.987,0.281,0.188,0.68,2.653,598.601,2.924
1.0,1.0,415.928,84.032,72.513,80.486,79.62,75.722,71.461,69.8,70.103,68.008,0.28,0.185,0.673,2.743,598.233,3.643
1.0,1.0,416.022,84.074,72.492,80.443,79.577,75.722,71.461,69.8,70.125,68.008,0.278,0.185,0.665,2.682,598.125,2.927
1.0,1.0,415.975,84.032,72.492,80.422,79.599,75.722,71.44,69.779,70.125,68.029,0.279,0.184,0.651,2.693,598.027,2.927
1.0,1.0,416.022,84.053,72.513,80.465,79.599,75.701,71.461,69.8,70.082,68.05,0.279,0.183,0.665,2.662,598.107,3.902
1.0,1.0,416.069,84.032,72.492,80.422,79.577,75.658,71.44,69.8,70.103,68.05,0.278,0.182,0.642,2.683,598.341,2.732
1.0,1.0,416.081,84.032,72.5025,80.422,79.577,75.658,71.4505,69.8,70.103,68.0715,0.278,0.182,0.645,2.68,598.453,2.8295
1.0,1.0,416.093,84.032,72.513,80.422,79.577,75.658,71.461,69.8,70.103,68.093,0.278,0.182,0.648,2.677,598.565,2.927
1.0,1.0,416.022,83.989,72.492,80.422,79.62,75.722,71.44,69.779,70.061,68.093,0.278,0.181,0.596,2.656,598.709,3.643
1.0,1.0,416.069,84.074,72.492,80.443,79.62,75.701,71.44,69.8,70.082,68.114,0.278,0.187,0.623,2.703,599.184,2.927
1.0,1.0,416.163,84.074,72.513,80.443,79.62,75.658,71.461,69.779,70.082,68.135,0.279,0.19,0.687,2.588,599.409,3.643
1.0,1.0,416.116,84.01,72.492,80.422,79.577,75.658,71.461,69.779,70.061,68.156,0.277,0.194,0.65,2.545,600.019,2.927
1.0,1.0,416.069,83.989,72.513,80.443,79.62,75.679,71.461,69.8,70.103,68.177,0.279,0.195,0.653,2.589,600.171,2.667
1.0,1.0,416.093,83.989,72.492,80.443,79.62,75.679,71.44,69.779,70.125,68.198,0.279,0.194,0.616,2.588,599.453,3.646
1.0,1.0,416.163,84.074,72.492,80.443,79.577,75.658,71.461,69.8,70.103,68.22,0.279,0.193,0.649,2.628,598.789,2.927
1.0,1.0,416.163,83.989,72.492,80.422,79.577,75.637,71.482,69.8,70.125,68.22,0.278,0.19,0.687,2.677,598.394,3.64
1.0,1.0,416.139,83.989,72.492,80.422,79.599,75.658,71.44,69.779,70.103,68.262,0.278,0.189,0.67,2.698,598.439,2.93
1.0,1.0,416.139,83.989,72.492,80.4115,79.6095,75.6685,71.4505,69.7895,70.114,68.262,0.2785,0.1885,0.6565,2.6925,598.5065,2.927
1.0,1.0,416.139,83.989,72.492,80.401,79.62,75.679,71.461,69.8,70.125,68.262,0.279,0.188,0.643,2.687,598.574,2.924
1.0,1.0,416.186,83.989,72.513,80.465,79.599,75.679,71.461,69.779,70.103,68.325,0.282,0.19,0.659,2.693,598.942,2.732
1.0,1.0,416.28,84.053,72.513,80.401,79.577,75.615,71.44,69.779,70.061,68.347,0.282,0.201,0.667,2.644,598.969,3.835
1.0,1.0,416.327,83.989,72.492,80.359,79.599,75.637,71.461,69.821,70.082,68.347,0.285,0.204,0.655,2.616,598.35,2.73
1.0,1.0,416.233,83.989,72.513,80.443,79.641,75.679,71.461,69.779,70.082,68.368,0.284,0.202,0.669,2.557,598.296,3.899
1.0,1.0,416.257,84.053,72.513,80.443,79.62,75.637,71.461,69.779,70.061,68.389,0.286,0.201,0.648,2.566,598.332,2.732
1.0,1.0,416.327,84.053,72.513,80.401,79.599,75.615,71.44,69.779,70.082,68.431,0.286,0.2,0.634,2.566,598.179,2.927
1.0,1.0,416.304,83.989,72.513,80.401,79.599,75.658,71.461,69.779,70.082,68.452,0.286,0.199,0.685,2.571,598.628,2.927
1.0,1.0,416.28,84.053,72.513,80.422,79.62,75.615,71.44,69.779,70.082,68.431,0.287,0.197,0.624,2.539,598.637,3.643
1.0,1.0,416.3035,84.053,72.513,80.4325,79.6305,75.626,71.4505,69.779,70.082,68.4525,0.287,0.197,0.6245,2.553,598.8345,3.2865
1.0,1.0,416.327,84.053,72.513,80.443,79.641,75.637,71.461,69.779,70.082,68.474,0.287,0.197,0.625,2.567,599.032,2.93
1.0,1.0,416.374,84.032,72.513,80.422,79.599,75.594,71.461,69.758,70.061,68.474,0.288,0.197,0.665,2.465,599.66,3.646
1.0,1.0,416.304,84.032,72.492,80.401,79.62,75.637,71.44,69.758,70.082,68.537,0.29,0.196,0.584,2.47,600.01,2.927
1.0,1.0,416.398,84.053,72.535,80.443,79.62,75.615,71.461,69.779,70.082,68.558,0.288,0.197,0.5,2.496,600.037,3.643
1.0,1.0,416.445,84.01,72.513,80.38,79.599,75.573,71.461,69.779,70.061,68.558,0.29,0.195,0.644,2.481,599.067,2.927
1.0,1.0,416.421,84.01,72.492,80.401,79.599,75.573,71.461,69.758,70.082,68.579,0.287,0.194,0.61,2.456,598.17,2.732
1.0,1.0,416.351,84.032,72.513,80.443,79.641,75.573,71.44,69.758,70.082,68.558,0.287,0.193,0.679,2.509,598.071,2.924
1.0,1.0,416.421,83.989,72.492,80.422,79.62,75.573,71.461,69.758,70.082,68.579,0.287,0.192,0.685,2.491,598.044,3.646
1.0,1.0,416.445,84.053,72.513,80.422,79.62,75.573,71.482,69.758,70.082,68.601,0.29,0.193,0.664,2.549,597.874,2.927
1.0,1.0,416.4565,84.0635,72.513,80.4325,79.6305,75.562,71.4715,69.7475,70.082,68.6115,0.2945,0.1925,0.6605,2.546,598.085,3.285
1.0,1.0,416.468,84.074,72.513,80.443,79.641,75.551,71.461,69.737,70.082,68.622,0.299,0.192,0.657,2.543,598.296,3.643
1.0,1.0,416.491,84.032,72.535,80.443,79.662,75.594,71.461,69.737,70.061,68.643,0.304,0.193,0.66,2.512,597.695,2.927
1.0,1.0,416.538,84.053,72.513,80.401,79.599,75.509,71.461,69.737,70.061,68.643,0.312,0.192,0.703,2.492,598.009,3.636
1.0,1.0,416.562,84.032,72.513,80.38,79.599,75.509,71.44,69.758,70.061,68.643,0.315,0.192,0.732,2.463,597.982,2.927
1.0,1.0,416.445,83.989,72.492,80.401,79.641,75.573,71.461,69.758,70.082,68.664,0.32,0.203,0.7,2.431,598.278,2.735
1.0,1.0,416.562,84.074,72.535,80.401,79.641,75.551,71.461,69.716,70.04,68.727,0.326,0.215,0.664,2.356,599.076,2.667
1.0,1.0,416.609,84.053,72.513,80.359,79.599,75.509,71.461,69.737,70.061,68.727,0.33,0.218,0.699,2.403,598.879,3.65
1.0,1.0,416.515,83.968,72.513,80.359,79.641,75.509,71.482,69.737,70.061,68.727,0.331,0.221,0.678,2.429,598.628,2.927
1.0,1.0,416.515,83.989,72.535,80.38,79.662,75.53,71.461,69.737,70.04,68.749,0.332,0.222,0.6,2.391,598.673,2.73
1.0,1.0,416.55,84.021,72.535,80.3905,79.6515,75.53,71.461,69.737,70.0505,68.7595,0.332,0.224,0.616,2.392,598.9015,3.316
1.0,1.0,416.585,84.053,72.535,80.401,79.641,75.53,71.461,69.737,70.061,68.77,0.332,0.226,0.632,2.393,599.13,3.902
1.0,1.0,416.585,84.032,72.535,80.401,79.62,75.509,71.461,69.737,70.061,68.791,0.336,0.228,0.67,2.372,599.507,3.902
1.0,1.0,416.562,84.01,72.513,80.401,79.641,75.53,71.461,69.737,70.04,68.812,0.336,0.23,0.71,2.339,599.391,2.732
1.0,1.0,416.562,83.989,72.535,80.422,79.641,75.53,71.44,69.737,70.019,68.854,0.34,0.232,0.674,2.315,599.57,2.927
1.0,1.0,416.609,84.032,72.556,80.38,79.684,75.509,71.461,69.737,70.082,68.981,0.34,0.233,0.67,2.288,599.543,3.643
1.0,1.0,416.585,84.053,72.513,80.38,79.641,75.53,71.482,69.737,70.061,69.235,0.341,0.236,0.664,2.227,599.606,2.927
1.0,1.0,416.632,84.053,72.535,80.38,79.62,75.53,71.461,69.737,70.019,69.532,0.339,0.235,0.634,2.215,599.453,3.643
1.0,1.0,416.679,84.074,72.556,80.38,79.62,75.509,71.461,69.737,70.04,69.849,0.34,0.236,0.638,2.171,599.714,3.643
1.0,1.0,416.656,83.989,72.556,80.38,79.641,75.487,71.461,69.716,70.061,70.569,0.338,0.236,0.641,2.154,599.426,2.927
1.0,1.0,416.6795,84.0105,72.556,80.3905,79.641,75.487,71.461,69.7265,70.029,70.7175,0.3385,0.236,0.6525,2.138,599.4485,2.8295
1.0,1.0,416.703,84.032,72.556,80.401,79.641,75.487,71.461,69.737,69.997,70.866,0.339,0.236,0.664,2.122,599.471,2.732
1.0,1.0,416.75,84.032,72.577,80.401,79.641,75.487,71.461,69.737,70.04,71.183,0.338,0.236,0.676,2.068,599.534,3.902
1.0,1.0,416.703,84.01,72.556,80.338,79.62,75.466,71.482,69.737,70.019,71.48,0.337,0.236,0.676,2.099,599.552,2.664
1.0,1.0,416.703,83.989,72.556,80.38,79.641,75.466,71.461,69.716,70.019,71.734,0.334,0.237,0.679,2.108,599.426,3.646
1.0,1.0,416.703,84.032,72.535,80.401,79.641,75.466,71.482,69.716,70.04,71.967,0.334,0.236,0.676,2.101,599.767,2.93
1.0,1.0,416.75,84.053,72.577,80.401,79.641,75.445,71.461,69.737,70.04,72.242,0.331,0.235,0.622,2.058,599.678,3.643
1.0,1.0,416.75,84.01,72.556,80.338,79.62,75.445,71.482,69.737,69.997,72.475,0.331,0.233,0.593,2.058,599.633,2.924
1.0,1.0,416.726,83.989,72.556,80.359,79.62,75.445,71.461,69.716,69.997,72.687,0.329,0.232,0.623,2.053,599.974,2.732
1.0,1.0,416.726,83.989,72.556,80.38,79.662,75.466,71.461,69.716,70.019,72.878,0.329,0.232,0.592,2.062,600.126,3.902
1.0,1.0,416.773,83.989,72.556,80.359,79.641,75.445,71.504,69.737,69.997,73.047,0.328,0.23,0.58,2.074,600.01,2.732
1.0,1.0,416.7615,83.9995,72.556,80.38,79.6515,75.4555,71.493,69.737,69.976,73.132,0.328,0.23,0.6045,2.069,599.6645,2.8295
1.0,1.0,416.75,84.01,72.556,80.401,79.662,75.466,71.482,69.737,69.955,73.217,0.328,0.23,0.629,2.064,599.319,2.927
1.0,1.0,416.891,84.032,72.535,80.359,79.62,75.402,71.482,69.716,70.019,73.535,0.327,0.23,0.67,2.082,598.52,2.927
1.0,1.0,416.82,83.989,72.556,80.359,79.641,75.402,71.504,69.737,69.976,73.641,0.327,0.228,0.681,2.054,598.412,2.732
1.0,1.0,416.797,84.01,72.556,80.38,79.641,75.445,71.482,69.737,69.976,73.81,0.325,0.228,0.706,1.984,598.439,3.902
1.0,1.0,416.797,84.032,72.556,80.38,79.662,75.466,71.482,69.716,69.976,73.937,0.326,0.227,0.698,1.979,598.547,3.902
1.0,1.0,416.867,84.032,72.556,80.359,79.62,75.402,71.482,69.716,69.976,74.043,0.323,0.227,0.672,1.989,598.448,2.732
1.0,1.0,416.891,84.032,72.556,80.359,79.62,75.402,71.504,69.737,69.955,74.192,0.319,0.227,0.676,1.899,598.655,2.927
1.0,1.0,416.844,83.989,72.556,80.316,79.641,75.424,71.482,69.716,69.955,74.298,0.317,0.226,0.665,1.955,598.744,3.556
1.0,1.0,416.8555,83.9995,72.556,80.348,79.641,75.424,71.482,69.716,69.9655,74.3405,0.318,0.226,0.676,1.9295,598.8475,3.1455
1.0,1.0,416.867,84.01,72.556,80.38,79.641,75.424,71.482,69.716,69.976,74.383,0.319,0.226,0.687,1.904,598.951,2.735
1.0,1.0,416.914,84.032,72.535,80.338,79.62,75.381,71.504,69.737,69.955,74.616,0.319,0.224,0.668,1.907,598.987,3.643
1.0,1.0,416.867,83.968,72.535,80.316,79.641,75.402,71.482,69.716,69.955,74.701,0.317,0.223,0.666,1.892,599.319,2.93
1.0,1.0,416.891,83.968,72.535,80.338,79.641,75.402,71.461,69.695,69.955,74.785,0.308,0.222,0.724,1.909,599.005,3.643
1.0,1.0,416.961,84.032,72.535,80.38,79.641,75.381,71.482,69.716,69.955,74.87,0.304,0.221,0.698,1.897,598.798,2.924
1.0,1.0,416.984,84.01,72.535,80.359,79.641,75.36,71.482,69.737,69.955,74.934,0.304,0.22,0.649,1.821,598.673,3.643
1.0,1.0,416.9725,83.9995,72.556,80.3375,79.6305,75.36,71.482,69.7265,69.955,74.987,0.305,0.219,0.665,1.829,598.758,3.3125
1.0,1.0,416.961,83.989,72.577,80.316,79.62,75.36,71.482,69.716,69.955,75.04,0.306,0.218,0.681,1.837,598.843,2.982
1.0,1.0,416.961,83.989,72.577,80.316,79.62,75.36,71.504,69.695,69.934,75.125,0.305,0.217,0.685,1.761,599.785,2.735
1.0,1.0,417.008,84.032,72.577,80.359,79.641,75.36,71.504,69.716,69.934,75.231,0.305,0.216,0.564,1.689,599.866,2.732
1.0,1.0,417.008,83.989,72.556,80.316,79.599,75.338,71.482,69.716,69.955,75.315,0.306,0.215,0.487,1.692,599.911,2.927
1.0,1.0,416.984,83.989,72.556,80.316,79.62,75.338,71.482,69.695,69.934,75.379,0.305,0.212,0.538,1.688,599.938,3.643
1.0,1.0,416.938,83.989,72.556,80.38,79.641,75.36,71.504,69.695,69.913,75.443,0.304,0.21,0.621,1.706,600.099,2.927
1.0,1.0,416.961,84.01,72.556,80.338,79.641,75.36,71.504,69.716,69.934,75.485,0.303,0.193,0.599,1.754,599.624,3.556
1.0,1.0,416.9845,84.01,72.5665,80.327,79.641,75.36,71.5145,69.7265,69.955,75.517,0.303,0.1905,0.634,1.7275,599.4895,3.1455
1.0,1.0,417.008,84.01,72.577,80.316,79.641,75.36,71.525,69.737,69.976,75.549,0.303,0.188,0.669,1.701,599.355,2.735
1.0,1.0,417.031,83.989,72.577,80.338,79.599,75.317,71.525,69.695,69.934,75.57,0.301,0.18,0.698,1.663,598.296,3.902
1.0,1.0,417.055,84.01,72.556,80.338,79.62,75.317,71.525,69.695,69.934,75.591,0.299,0.175,0.675,1.654,598.385,3.902
1.0,1.0,416.961,83.989,72.556,80.338,79.641,75.36,71.504,69.737,69.934,75.655,0.297,0.163,0.67,1.675,598.933,2.927
1.0,1.0,417.055,84.032,72.577,80.316,79.62,75.296,71.504,69.695,69.913,75.718,0.297,0.158,0.674,1.692,599.399,3.643
1.0,1.0,417.102,83.989,72.556,80.316,79.62,75.296,71.504,69.695,69.892,75.761,0.296,0.154,0.733,1.726,599.723,2.927
1.0,1.0,417.055,84.01,72.577,80.295,79.62,75.296,71.504,69.695,69.934,75.761,0.296,0.151,0.697,1.688,599.516,2.73
1.0,1.0,417.008,83.925,72.577,80.295,79.62,75.338,71.525,69.716,69.913,75.824,0.295,0.146,0.69,1.656,599.328,3.902
1.0,1.0,417.0315,83.9675,72.577,80.3165,79.6305,75.338,71.525,69.716,69.9025,75.835,0.2945,0.145,0.69,1.6735,599.364,3.3185
1.0,1.0,417.055,84.01,72.577,80.338,79.641,75.338,71.525,69.716,69.892,75.846,0.294,0.144,0.69,1.691,599.4,2.735
1.0,1.0,417.149,84.032,72.599,80.359,79.662,75.296,71.504,69.716,69.892,75.888,0.294,0.15,0.676,1.655,599.444,3.899
1.0,1.0,417.196,84.01,72.577,80.295,79.62,75.274,71.525,69.716,69.913,75.952,0.293,0.158,0.649,1.665,599.4,2.732
1.0,1.0,417.196,84.01,72.556,80.274,79.599,75.253,71.525,69.716,69.913,75.973,0.294,0.16,0.665,1.642,599.489,2.93
1.0,1.0,417.125,83.946,72.577,80.253,79.62,75.296,71.525,69.695,69.892,75.994,0.292,0.163,0.625,1.631,599.821,3.64
1.0,1.0,417.078,83.946,72.577,80.316,79.62,75.317,71.546,69.716,69.913,76.058,0.293,0.166,0.615,1.636,600.252,2.927
1.0,1.0,417.172,84.032,72.577,80.295,79.62,75.253,71.546,69.716,69.892,76.079,0.29,0.17,0.728,1.601,600.126,3.902
1.0,1.0,417.219,84.01,72.556,80.295,79.62,75.274,71.546,69.716,69.913,76.121,0.29,0.17,0.701,1.6,599.238,2.927
1.0,1.0,417.172,83.989,72.556,80.274,79.62,75.274,71.546,69.716,69.913,76.142,0.287,0.17,0.706,1.634,598.556,2.735
1.0,1.0,417.1605,83.9675,72.556,80.274,79.6305,75.274,71.5355,69.7055,69.9025,76.153,0.287,0.1695,0.6935,1.6195,598.327,3.3185
1.0,1.0,417.149,83.946,72.556,80.274,79.641,75.274,71.525,69.695,69.892,76.164,0.287,0.169,0.681,1.605,598.098,3.902
1.0,1.0,417.196,83.989,72.577,80.274,79.599,75.253,71.525,69.716,69.892,76.164,0.284,0.17,0.666,1.601,597.766,2.732
1.0,1.0,417.219,83.989,72.577,80.253,79.599,75.253,71.525,69.716,69.892,76.164,0.284,0.17,0.666,1.663,597.533,3.643
1.0,1.0,417.172,83.925,72.577,80.274,79.62,75.253,71.525,69.695,69.849,76.185,0.282,0.17,0.65,1.676,597.596,2.732
1.0,1.0,417.196,84.01,72.599,80.295,79.641,75.253,71.546,69.716,69.87,76.164,0.281,0.171,0.706,1.657,597.883,3.899
1.0,1.0,417.219,84.01,72.599,80.295,79.62,75.253,71.525,69.716,69.87,76.164,0.281,0.171,0.656,1.645,598.098,3.899
1.0,1.0,417.243,84.01,72.556,80.295,79.599,75.232,71.546,69.716,69.87,76.185,0.28,0.172,0.629,1.573,598.125,2.732
1.0,1.0,417.266,83.989,72.577,80.274,79.599,75.189,71.546,69.695,69.87,76.206,0.281,0.171,0.63,1.533,598.368,3.902
1.0,1.0,417.266,83.968,72.556,80.274,79.62,75.21,71.525,69.695,69.849,76.206,0.28,0.172,0.63,1.523,598.717,2.927
1.0,1.0,417.243,83.989,72.577,80.253,79.641,75.253,71.525,69.695,69.87,76.185,0.276,0.171,0.648,1.502,598.798,3.643
1.0,1.0,417.2545,83.989,72.577,80.274,79.6305,75.253,71.525,69.695,69.87,76.185,0.276,0.1705,0.6515,1.502,598.78,3.285
1.0,1.0,417.266,83.989,72.577,80.295,79.62,75.253,71.525,69.695,69.87,76.185,0.276,0.17,0.655,1.502,598.762,2.927
