LS701,LS702,T701,T702,T703,T704,T706,T708,T709,T711,T712,T705,FT703,FT704,PDI701,PDI702,PY23,FYI702
1.0,1.0,420.367,76.178,65.33,71.822,71.445,66.401,60.766,59.033,58.85,59.029,0.148,0.964,0.172,3.666,399.112,3.646
1.0,1.0,420.367,76.178,65.351,71.864,71.488,66.422,60.787,59.054,58.85,59.008,0.212,1.0,0.222,3.576,399.085,3.902
1.0,1.0,420.367,76.242,65.351,71.885,71.467,66.401,60.787,59.054,58.85,59.029,0.299,1.02,0.193,3.435,399.157,4.554
1.0,1.0,420.508,76.178,65.373,71.801,71.424,66.401,60.787,59.054,58.85,59.05,0.275,1.025,0.19,3.391,399.004,3.895
1.0,1.0,420.39,76.199,65.33,71.864,71.467,66.401,60.829,59.054,58.829,59.029,0.266,1.029,0.17,3.311,399.238,3.646
1.0,1.0,420.414,76.263,65.351,71.885,71.467,66.422,60.808,59.075,58.85,59.05,0.256,1.028,0.152,3.194,399.229,3.902
1.0,1.0,420.414,76.263,65.33,71.864,71.445,66.359,60.829,59.054,58.829,59.029,0.239,1.023,0.162,3.198,398.995,4.554
0.0,1.0,420.437,76.199,65.33,71.822,71.445,66.401,60.871,59.096,58.85,59.05,0.235,1.016,0.203,3.126,399.184,2.93
0.0,1.0,420.437,76.1885,65.3405,71.8325,71.456,66.401,60.8605,59.0855,58.85,59.029,0.2315,1.011,0.1945,3.0925,399.2425,3.742
1.0,1.0,420.437,76.178,65.351,71.843,71.467,66.401,60.85,59.075,58.85,59.008,0.228,1.006,0.186,3.059,399.301,4.554
1.0,1.0,420.461,76.221,65.373,71.822,71.445,66.38,60.85,59.075,58.85,59.029,0.223,0.984,0.252,2.965,399.507,3.902
1.0,1.0,420.414,76.178,65.33,71.822,71.424,66.401,60.85,59.096,58.85,59.008,0.146,0.974,0.281,2.902,399.301,3.64
1.0,1.0,420.414,76.221,65.373,71.864,71.467,66.422,60.871,59.075,58.85,59.029,0.309,0.966,0.135,2.876,399.327,3.899
1.0,1.0,420.531,76.263,65.373,71.843,71.424,66.359,60.85,59.096,58.808,59.029,0.296,0.955,0.19,2.785,399.498,3.906
1.0,1.0,420.531,76.2525,65.373,71.8325,71.424,66.359,60.8605,59.0855,58.8395,59.029,0.2755,0.949,0.205,2.731,399.574,4.232
1.0,1.0,420.531,76.242,65.373,71.822,71.424,66.359,60.871,59.075,58.871,59.029,0.255,0.943,0.22,2.677,399.65,4.558
1.0,1.0,420.461,76.242,65.373,71.864,71.467,66.422,60.871,59.096,58.85,59.05,0.234,0.918,0.136,2.532,399.686,3.643
1.0,1.0,420.531,76.242,65.394,71.843,71.445,66.359,60.871,59.075,58.85,59.029,0.223,0.899,0.214,2.507,400.288,3.902
1.0,1.0,420.496,76.2205,65.3835,71.8325,71.424,66.38,60.8925,59.0855,58.8395,59.029,0.22,0.885,0.2435,2.5535,400.3015,4.228
1.0,1.0,420.461,76.199,65.373,71.822,71.403,66.401,60.914,59.096,58.829,59.029,0.217,0.871,0.273,2.6,400.315,4.554
1.0,1.0,420.461,76.2205,65.373,71.8535,71.4135,66.401,60.9245,59.096,58.829,59.029,0.211,0.8545,0.273,2.449,399.301,4.0985
1.0,1.0,420.461,76.242,65.373,71.885,71.424,66.401,60.935,59.096,58.829,59.029,0.205,0.838,0.273,2.298,398.287,3.643
1.0,1.0,420.555,76.242,65.394,71.843,71.445,66.359,60.956,59.075,58.85,59.008,0.199,0.828,0.275,2.248,398.358,4.558
1.0,1.0,420.508,76.221,65.373,71.801,71.403,66.359,60.935,59.075,58.85,59.029,0.191,0.819,0.217,2.123,398.439,3.64
1.0,1.0,420.437,76.199,65.373,71.843,71.424,66.401,60.935,59.075,58.829,59.008,0.189,0.79,0.177,2.082,398.69,3.899
1.0,1.0,420.437,76.199,65.373,71.864,71.424,66.38,60.977,59.075,58.871,59.029,0.179,0.761,0.227,2.069,398.744,4.554
1.0,1.0,420.555,76.242,65.351,71.822,71.381,66.359,60.956,59.054,58.808,59.008,0.174,0.735,0.241,2.008,398.556,3.906
1.0,1.0,420.484,76.178,65.373,71.779,71.403,66.359,60.956,59.054,58.85,58.965,0.171,0.708,0.176,1.978,398.672,3.64
1.0,1.0,420.484,76.199,65.351,71.779,71.403,66.38,60.977,59.075,58.829,59.008,0.15,0.686,0.196,1.971,398.69,3.902
1.0,1.0,420.484,76.242,65.394,71.864,71.445,66.401,60.977,59.054,58.808,59.029,0.041,0.673,0.147,1.968,398.628,4.444
1.0,1.0,420.555,76.221,65.373,71.843,71.424,66.359,60.977,59.033,58.829,58.986,0.054,0.664,0.176,1.994,399.184,3.646
1.0,1.0,420.578,76.221,65.351,71.801,71.381,66.316,60.977,59.075,58.829,59.008,0.203,0.435,0.177,1.958,399.292,3.902
1.0,1.0,420.508,76.199,65.351,71.758,71.381,66.337,61.019,59.075,58.829,58.965,0.198,0.348,0.202,2.019,399.193,3.902
1.0,1.0,420.461,76.178,65.394,71.843,71.467,66.38,61.019,59.033,58.808,59.008,0.133,0.308,0.214,2.009,398.951,4.55
1.0,1.0,420.625,76.263,65.394,71.864,71.424,66.337,61.019,59.033,58.808,58.986,0.13,0.158,0.168,2.101,398.96,3.906
1.0,1.0,420.602,76.221,65.373,71.779,71.403,66.337,60.998,59.033,58.829,59.008,0.132,0.11,0.198,2.159,399.363,3.643
1.0,1.0,420.531,76.178,65.351,71.758,71.381,66.359,61.019,59.033,58.808,58.986,0.131,0.088,0.202,2.267,399.668,3.902
1.0,1.0,420.508,76.199,65.394,71.843,71.424,66.359,61.041,59.033,58.871,58.986,0.129,0.293,0.168,2.433,400.054,4.554
1.0,1.0,420.602,76.285,65.394,71.843,71.445,66.337,61.041,59.033,58.829,58.986,0.135,0.481,0.154,2.511,400.0,3.902
1.0,1.0,420.602,76.199,65.394,71.779,71.381,66.316,61.062,59.033,58.829,58.986,0.142,0.566,0.227,2.447,399.202,3.636
1.0,1.0,420.555,76.178,65.373,71.779,71.381,66.337,61.041,59.054,58.808,59.029,0.006,0.612,0.223,2.335,398.753,3.902
1.0,1.0,420.578,76.242,65.416,71.801,71.424,66.401,61.062,59.033,58.829,58.965,0.005,0.483,0.237,2.304,398.242,3.646
1.0,1.0,420.602,76.242,65.394,71.779,71.424,66.337,61.041,59.033,58.808,59.029,0.005,0.485,0.265,2.231,398.583,4.878
1.0,1.0,420.578,76.221,65.394,71.801,71.403,66.316,61.062,59.033,58.808,58.944,0.005,0.551,0.23,2.19,398.879,3.643
1.0,1.0,420.555,76.199,65.394,71.779,71.403,66.359,61.041,59.033,58.808,59.008,0.005,0.408,0.288,2.208,398.699,3.906
1.0,1.0,420.578,76.221,65.416,71.822,71.403,66.337,61.041,59.013,58.787,58.986,0.005,0.42,0.247,2.188,398.726,3.556
1.0,1.0,420.649,76.242,65.394,71.822,71.403,66.316,61.041,59.033,58.808,58.965,0.005,0.496,0.299,2.143,398.771,4.558
1.0,1.0,420.578,76.221,65.394,71.779,71.403,66.337,61.062,59.013,58.808,58.986,0.005,0.529,0.251,2.174,398.331,3.835
1.0,1.0,420.578,76.199,65.394,71.801,71.403,66.316,61.019,59.033,58.829,58.986,0.005,0.54,0.259,2.179,398.493,3.65
1.0,1.0,420.649,76.263,65.416,71.801,71.381,66.316,61.019,58.992,58.808,59.008,0.005,0.546,0.215,2.152,398.421,3.902
1.0,1.0,420.602,76.199,65.394,71.758,71.381,66.295,61.019,59.013,58.808,58.986,0.381,0.551,0.241,2.134,398.547,3.636
1.0,1.0,420.625,76.221,65.394,71.758,71.403,66.359,60.998,59.013,58.787,58.986,1.906,0.556,0.266,2.076,398.717,3.902
1.0,1.0,420.625,76.242,65.394,71.801,71.424,66.316,60.998,58.992,58.787,59.008,1.266,0.559,0.243,2.029,398.78,3.902
1.0,1.0,420.625,76.242,65.394,71.801,71.424,66.316,60.998,58.992,58.787,59.008,1.266,0.559,0.273,2.084,398.843,4.558
1.0,1.0,420.672,76.242,65.394,71.758,71.381,66.316,60.998,59.013,58.808,58.965,0.732,0.566,0.224,2.087,399.022,3.902
1.0,1.0,420.602,76.199,65.394,71.801,71.403,66.316,60.977,59.013,58.808,58.965,0.874,0.568,0.249,2.145,399.318,3.65
1.0,1.0,420.602,76.199,65.394,71.801,71.403,66.316,60.998,58.992,58.787,58.965,0.947,0.569,0.193,2.183,399.166,3.906
1.0,1.0,420.602,76.263,65.394,71.801,71.403,66.316,60.998,58.992,58.787,59.029,0.947,0.569,0.193,2.183,399.166,3.906
1.0,1.0,420.649,76.221,65.373,71.758,71.381,66.274,60.956,58.992,58.808,58.986,0.998,0.574,0.212,2.151,399.094,3.902
1.0,1.0,420.649,76.199,65.394,71.758,71.403,66.359,60.977,59.013,58.787,58.986,1.03,0.578,0.164,2.157,399.049,3.64
1.0,1.0,420.696,76.242,65.394,71.801,71.403,66.295,60.956,59.013,58.808,59.008,1.03,0.582,0.183,2.233,399.399,3.899
1.0,1.0,420.719,76.263,65.416,71.801,71.381,66.316,60.977,58.992,58.766,58.944,0.874,0.582,0.183,2.233,399.399,3.899
1.0,1.0,420.696,76.199,65.373,71.737,71.381,66.295,60.956,59.013,58.829,58.986,0.696,0.584,0.197,2.271,399.525,4.448
1.0,1.0,420.696,76.199,65.394,71.737,71.36,66.316,60.935,58.992,58.787,58.986,0.601,0.587,0.255,2.281,399.507,3.646
1.0,1.0,420.672,76.242,65.373,71.779,71.403,66.316,60.914,59.013,58.808,58.986,0.606,0.591,0.19,2.293,399.642,3.902
1.0,1.0,420.649,76.199,65.394,71.758,71.403,66.316,60.914,59.013,58.808,58.965,0.599,0.595,0.137,2.281,399.408,3.643
1.0,1.0,420.719,76.285,65.394,71.758,71.381,66.295,60.871,58.992,58.787,59.029,0.378,0.6,0.168,2.248,399.633,3.902
1.0,1.0,420.719,76.242,65.373,71.737,71.381,66.274,60.893,59.013,58.808,59.008,0.255,0.606,0.169,2.196,399.65,4.554
1.0,1.0,420.696,76.199,65.373,71.758,71.403,66.316,60.871,59.013,58.766,58.986,0.222,0.61,0.152,2.272,399.848,3.902
1.0,1.0,420.719,76.242,65.373,71.758,71.403,66.316,60.871,59.013,58.808,59.008,0.192,0.614,0.183,2.258,399.947,3.643
1.0,1.0,420.79,76.242,65.373,71.801,71.36,66.274,60.85,59.013,58.787,59.029,0.183,0.617,0.196,2.243,400.081,3.902
1.0,1.0,420.79,76.199,65.394,71.716,71.381,66.295,60.829,59.013,58.829,59.008,0.175,0.619,0.23,2.27,400.207,3.636
1.0,1.0,420.649,76.221,65.351,71.758,71.381,66.316,60.85,58.992,58.808,58.986,0.166,0.621,0.272,2.35,400.458,3.902
1.0,1.0,420.696,76.242,65.373,71.779,71.403,66.295,60.829,58.992,58.787,59.029,0.158,0.625,0.309,2.219,399.076,4.558
1.0,1.0,420.79,76.242,65.373,71.737,71.318,66.252,60.808,59.013,58.808,59.008,0.155,0.627,0.266,2.037,398.161,3.906
1.0,1.0,420.766,76.221,65.394,71.716,71.339,66.274,60.787,58.992,58.787,59.029,0.15,0.63,0.266,2.015,397.73,3.643
1.0,1.0,420.743,76.199,65.373,71.758,71.381,66.316,60.787,58.992,58.808,58.986,0.141,0.633,0.311,2.04,397.578,3.643
1.0,1.0,420.696,76.199,65.351,71.737,71.36,66.316,60.787,58.992,58.766,58.986,0.137,0.63,0.296,2.027,398.071,4.878
1.0,1.0,420.696,76.199,65.416,71.737,71.381,66.316,60.766,58.992,58.787,59.008,0.131,0.62,0.307,2.008,398.134,3.333
1.0,1.0,420.743,76.199,65.373,71.716,71.339,66.295,60.766,58.992,58.766,58.965,0.124,0.615,0.266,1.996,398.179,4.562
1.0,1.0,420.766,76.199,65.394,71.695,71.339,66.252,60.745,58.992,58.744,59.008,0.117,0.613,0.347,1.981,397.694,3.902
1.0,1.0,420.743,76.199,65.373,71.695,71.339,66.295,60.745,58.971,58.766,58.986,0.115,0.611,0.347,2.01,397.883,3.643
1.0,1.0,420.719,76.242,65.394,71.758,71.381,66.295,60.723,58.971,58.766,58.965,0.112,0.481,0.23,1.962,397.748,3.902
1.0,1.0,420.743,76.199,65.416,71.758,71.381,66.274,60.745,58.992,58.787,58.965,0.106,0.321,0.201,1.925,397.954,4.554
1.0,1.0,420.837,76.242,65.394,71.695,71.339,66.274,60.745,58.95,58.744,58.986,0.107,0.416,0.176,1.93,398.008,3.902
1.0,1.0,420.8015,76.2205,65.405,71.7265,71.3495,66.295,60.745,58.95,58.755,58.986,0.1025,0.4465,0.211,1.932,398.3535,3.902
1.0,1.0,420.766,76.199,65.416,71.758,71.36,66.316,60.745,58.95,58.766,58.986,0.098,0.477,0.246,1.934,398.699,3.902
1.0,1.0,420.837,76.263,65.416,71.737,71.339,66.252,60.723,58.95,58.744,58.965,0.101,0.482,0.251,1.941,398.529,4.554
1.0,1.0,420.743,76.199,65.394,71.674,71.318,66.252,60.702,58.95,58.766,58.965,0.099,0.486,0.213,1.911,398.493,3.902
1.0,1.0,420.743,76.199,65.394,71.716,71.403,66.316,60.702,58.971,58.744,58.965,0.095,0.49,0.192,1.92,398.592,4.545
1.0,1.0,420.86,76.263,65.416,71.737,71.381,66.252,60.723,58.95,58.766,58.944,0.099,0.278,0.257,1.954,399.013,3.902
1.0,1.0,420.837,76.221,65.394,71.716,71.318,66.231,60.702,58.95,58.744,58.965,0.098,0.152,0.239,2.022,398.995,3.65
1.0,1.0,420.79,76.178,65.373,71.695,71.318,66.252,60.702,58.971,58.744,58.965,0.093,0.259,0.311,2.056,399.13,3.899
1.0,1.0,420.813,76.221,65.394,71.674,71.339,66.252,60.702,58.971,58.766,58.944,0.096,0.235,0.247,2.202,399.543,4.448
1.0,1.0,420.766,76.178,65.394,71.716,71.339,66.252,60.702,58.971,58.766,58.965,0.095,0.31,0.231,2.261,399.435,3.646
1.0,1.0,420.813,76.242,65.416,71.737,71.339,66.295,60.702,58.971,58.766,58.965,0.092,0.26,0.225,2.286,399.363,3.899
1.0,1.0,420.837,76.263,65.416,71.716,71.36,66.252,60.723,58.992,58.766,58.944,0.098,0.176,0.188,2.257,399.22,3.643
1.0,1.0,420.837,76.199,65.416,71.695,71.318,66.252,60.702,58.971,58.744,58.965,0.099,0.162,0.18,2.396,399.686,4.878
1.0,1.0,420.813,76.199,65.394,71.695,71.339,66.274,60.702,58.971,58.766,58.965,0.1,0.158,0.15,2.529,399.722,3.646
1.0,1.0,420.837,76.178,65.394,71.674,71.318,66.21,60.723,58.971,58.766,58.944,0.104,0.155,0.168,2.625,399.893,3.899
1.0,1.0,420.813,76.199,65.416,71.716,71.339,66.274,60.723,58.992,58.766,58.965,0.106,0.154,0.19,2.699,399.947,3.643
1.0,1.0,420.86,76.242,65.416,71.716,71.339,66.252,60.702,58.971,58.766,58.965,0.109,0.157,0.206,2.777,399.929,3.902
1.0,1.0,420.884,76.242,65.416,71.716,71.339,66.21,60.745,58.992,58.766,58.944,0.118,0.168,0.186,2.792,400.099,3.902
1.0,1.0,420.86,76.199,65.416,71.674,71.318,66.231,60.723,59.013,58.787,58.944,0.116,0.184,0.212,2.851,400.144,4.554
1.0,1.0,420.813,76.199,65.394,71.674,71.339,66.231,60.702,58.971,58.766,58.965,0.112,0.205,0.165,2.955,399.606,3.902
1.0,1.0,420.907,76.178,65.416,71.737,71.36,66.252,60.723,58.971,58.766,58.944,0.094,0.225,0.195,2.936,398.951,3.643
1.0,1.0,420.884,76.242,65.416,71.674,71.318,66.231,60.745,58.992,58.808,58.986,0.085,0.236,0.278,2.811,398.385,3.902
1.0,1.0,420.86,76.178,65.394,71.653,71.318,66.231,60.745,58.971,58.766,58.965,0.08,0.246,0.249,2.798,398.376,4.554
1.0,1.0,420.813,76.157,65.394,71.695,71.339,66.252,60.723,58.971,58.744,58.965,0.069,0.259,0.259,2.832,398.87,3.902
1.0,1.0,420.837,76.221,65.394,71.716,71.339,66.231,60.723,58.971,58.787,58.944,0.069,0.265,0.241,2.841,398.825,3.556
1.0,1.0,420.884,76.242,65.416,71.695,71.339,66.21,60.745,58.992,58.766,58.944,0.065,0.269,0.184,2.802,398.852,4.558
1.0,1.0,420.86,76.178,65.394,71.674,71.296,66.252,60.723,58.971,58.744,58.965,0.061,0.273,0.173,2.916,398.789,3.902
1.0,1.0,420.79,76.178,65.394,71.716,71.36,66.252,60.745,58.971,58.766,58.965,0.062,0.277,0.226,2.973,398.798,3.643
1.0,1.0,420.884,76.242,65.416,71.695,71.339,66.21,60.766,58.971,58.766,58.944,0.056,0.28,0.23,3.004,398.807,3.899
1.0,1.0,420.907,76.221,65.437,71.674,71.296,66.21,60.745,58.971,58.766,58.965,0.046,0.29,0.236,3.188,399.184,3.643
1.0,1.0,420.86,76.178,65.394,71.653,71.339,66.231,60.745,58.971,58.766,58.965,0.051,0.301,0.268,3.256,399.283,3.906
1.0,1.0,420.813,76.157,65.394,71.653,71.318,66.252,60.723,58.95,58.744,58.965,0.051,0.312,0.334,3.331,399.247,4.55
1.0,1.0,420.79,76.157,65.416,71.653,71.296,66.231,60.745,58.971,58.766,58.986,0.051,0.335,0.251,3.301,399.229,3.902
1.0,1.0,420.813,76.178,65.394,71.695,71.36,66.21,60.766,58.971,58.766,58.944,0.054,0.356,0.241,3.412,399.516,3.643
1.0,1.0,420.813,76.178,65.394,71.695,71.36,66.21,60.745,58.992,58.766,58.944,0.055,0.371,0.358,3.416,399.453,3.902
1.0,1.0,420.907,76.242,65.416,71.653,71.296,66.189,60.723,58.971,58.766,58.965,0.057,0.382,0.385,3.495,399.588,3.643
1.0,1.0,420.907,76.242,65.416,71.653,71.296,66.21,60.745,58.971,58.744,58.965,0.064,0.4,0.239,3.385,399.615,3.902
1.0,1.0,420.837,76.157,65.394,71.653,71.296,66.21,60.745,58.971,58.744,58.965,0.064,0.415,0.224,3.356,399.749,4.554
1.0,1.0,420.931,76.221,65.416,71.695,71.318,66.189,60.745,58.992,58.766,58.944,0.075,0.427,0.228,3.325,400.081,3.902
1.0,1.0,420.931,76.221,65.416,71.695,71.318,66.21,60.745,58.971,58.744,58.944,0.094,0.434,0.214,3.362,400.207,3.902
1.0,1.0,420.884,76.178,65.416,71.632,71.318,66.21,60.745,58.971,58.744,58.986,0.094,0.434,0.22,3.358,398.977,3.902
1.0,1.0,420.813,76.135,65.416,71.653,71.318,66.21,60.723,58.971,58.766,58.986,0.096,0.44,0.296,3.275,398.637,3.646
1.0,1.0,420.79,76.199,65.394,71.674,71.339,66.252,60.723,58.971,58.766,58.944,0.081,0.445,0.265,3.239,398.43,3.902
1.0,1.0,420.931,76.199,65.437,71.632,71.296,66.146,60.745,58.95,58.766,58.986,0.084,0.447,0.237,3.228,398.538,4.554
1.0,1.0,420.837,76.157,65.394,71.632,71.296,66.189,60.723,58.95,58.766,58.944,0.084,0.447,0.247,3.246,398.34,4.554
1.0,1.0,420.837,76.157,65.416,71.653,71.318,66.21,60.723,58.971,58.744,59.008,0.074,0.449,0.24,3.233,398.628,3.902
1.0,1.0,420.884,76.221,65.416,71.674,71.318,66.189,60.702,58.971,58.766,58.965,0.036,0.45,0.24,3.233,398.628,3.643
1.0,1.0,420.907,76.199,65.416,71.611,71.296,66.21,60.702,58.95,58.744,58.986,0.005,0.452,0.219,3.36,398.547,3.643
1.0,1.0,420.837,76.135,65.416,71.611,71.296,66.21,60.702,58.971,58.766,58.944,0.005,0.452,0.219,3.36,398.547,3.643
1.0,1.0,420.86,76.157,65.394,71.611,71.275,66.21,60.702,58.95,58.744,58.965,0.005,0.452,0.225,3.279,398.412,3.902
1.0,1.0,420.837,76.178,65.416,71.674,71.318,66.21,60.702,58.908,58.744,58.965,0.004,0.453,0.198,3.31,398.367,3.646
1.0,1.0,420.931,76.199,65.416,71.674,71.318,66.21,60.702,58.929,58.766,58.944,0.226,0.458,0.224,3.32,398.278,3.902
1.0,1.0,420.86,76.157,65.394,71.611,71.275,66.189,60.702,58.929,58.766,58.944,0.243,0.464,0.226,3.416,398.672,4.545
1.0,1.0,420.884,76.135,65.416,71.59,71.275,66.189,60.681,58.929,58.744,58.965,0.241,0.465,0.214,3.513,398.897,3.902
1.0,1.0,420.813,76.157,65.394,71.653,71.318,66.21,60.702,58.929,58.744,58.944,0.215,0.468,0.239,3.503,398.762,3.646
1.0,1.0,420.884,76.178,65.437,71.653,71.296,66.189,60.66,58.908,58.744,58.965,0.191,0.469,0.252,3.458,398.78,3.902
1.0,1.0,420.907,76.178,65.437,71.611,71.296,66.167,60.681,58.929,58.744,58.965,0.161,0.476,0.171,3.435,398.645,3.554
1.0,1.0,420.837,76.114,65.416,71.632,71.318,66.21,60.702,58.908,58.744,58.965,0.153,0.489,0.137,3.473,398.924,4.558
1.0,1.0,420.884,76.178,65.437,71.653,71.318,66.21,60.681,58.908,58.744,58.965,0.145,0.494,0.198,3.557,398.96,3.902
1.0,1.0,420.884,76.199,65.416,71.632,71.296,66.167,60.702,58.929,58.766,58.944,0.132,0.498,0.211,3.542,398.87,3.643
1.0,1.0,420.907,76.135,65.416,71.59,71.296,66.167,60.681,58.929,58.744,58.965,0.127,0.502,0.197,3.532,398.951,3.643
1.0,1.0,420.86,76.114,65.394,71.59,71.275,66.189,60.702,58.908,58.744,58.965,0.124,0.506,0.177,3.534,398.843,3.902
1.0,1.0,420.884,76.157,65.416,71.653,71.318,66.21,60.702,58.929,58.766,58.944,0.115,0.515,0.183,3.544,398.986,3.65
1.0,1.0,420.907,76.178,65.437,71.632,71.318,66.189,60.702,58.908,58.744,58.944,0.113,0.52,0.236,3.565,399.498,3.902
1.0,1.0,420.86,76.114,65.394,71.568,71.275,66.167,60.702,58.908,58.744,58.965,0.111,0.524,0.372,3.643,399.489,3.643
1.0,1.0,420.907,76.178,65.416,71.632,71.296,66.167,60.745,58.929,58.766,58.944,0.103,0.528,0.325,3.638,399.597,3.902
1.0,1.0,420.884,76.178,65.416,71.611,71.318,66.167,60.702,58.929,58.766,58.944,0.102,0.532,0.262,3.572,399.597,4.554
1.0,1.0,420.954,76.135,65.394,71.59,71.275,66.146,60.723,58.908,58.744,58.965,0.101,0.539,0.252,3.542,399.884,3.902
1.0,1.0,420.86,76.178,65.416,71.632,71.318,66.167,60.723,58.908,58.744,58.965,0.103,0.55,0.285,3.573,399.848,3.556
1.0,1.0,420.79,76.114,65.394,71.611,71.296,66.21,60.723,58.929,58.744,58.944,0.103,0.556,0.291,3.539,399.848,4.558
1.0,1.0,420.813,76.114,65.416,71.611,71.318,66.21,60.723,58.908,58.744,58.986,0.101,0.56,0.235,3.584,399.785,3.902
1.0,1.0,420.825,76.1245,65.405,71.6005,71.307,66.21,60.734,58.929,58.755,58.965,0.1015,0.5615,0.2165,3.5755,399.8165,3.7725
1.0,1.0,420.837,76.135,65.394,71.59,71.296,66.21,60.745,58.95,58.766,58.944,0.102,0.563,0.198,3.567,399.848,3.643
1.0,1.0,420.931,76.178,65.416,71.59,71.296,66.146,60.745,58.929,58.766,58.965,0.099,0.567,0.205,3.549,400.422,3.646
1.0,1.0,420.86,76.093,65.394,71.568,71.296,66.167,60.745,58.95,58.744,58.965,0.074,0.572,0.182,3.531,399.956,3.902
1.0,1.0,420.931,76.135,65.416,71.59,71.296,66.146,60.723,58.992,58.766,58.986,0.023,0.576,0.295,3.54,399.345,4.554
1.0,1.0,420.9425,76.146,65.416,71.579,71.2855,66.146,60.723,58.971,58.766,58.965,0.0505,0.576,0.2775,3.537,399.0985,4.2245
1.0,1.0,420.954,76.157,65.416,71.568,71.275,66.146,60.723,58.95,58.766,58.944,0.078,0.576,0.26,3.534,398.852,3.895
1.0,1.0,420.813,76.135,65.416,71.611,71.296,66.189,60.745,58.95,58.766,58.986,0.198,0.578,0.168,3.452,398.87,3.902
1.0,1.0,420.825,76.1245,65.416,71.6005,71.307,66.178,60.745,58.9395,58.766,58.965,0.1965,0.5785,0.1745,3.4335,399.0225,3.774
1.0,1.0,420.837,76.114,65.416,71.59,71.318,66.167,60.745,58.929,58.766,58.944,0.195,0.579,0.181,3.415,399.175,3.646
1.0,1.0,420.884,76.157,65.416,71.59,71.296,66.189,60.723,58.95,58.744,58.965,0.154,0.58,0.238,3.433,399.301,3.902
1.0,1.0,420.907,76.135,65.437,71.59,71.296,66.167,60.745,58.929,58.744,58.965,0.146,0.581,0.213,3.453,399.202,4.554
1.0,1.0,420.884,76.157,65.437,71.59,71.296,66.189,60.745,58.95,58.766,58.944,0.137,0.58,0.352,3.477,399.372,4.554
1.0,1.0,420.837,76.135,65.437,71.59,71.296,66.167,60.766,58.971,58.766,58.944,0.126,0.579,0.294,3.511,399.462,3.824
1.0,1.0,420.954,76.135,65.416,71.547,71.275,66.104,60.766,58.95,58.744,58.965,0.123,0.579,0.351,3.505,399.372,3.559
1.0,1.0,420.954,76.178,65.437,71.547,71.275,66.146,60.766,58.971,58.744,58.986,0.119,0.579,0.36,3.571,399.534,3.643
1.0,1.0,420.954,76.157,65.416,71.59,71.296,66.146,60.766,58.992,58.766,58.944,0.11,0.582,0.246,3.46,399.633,3.902
1.0,1.0,420.86,76.114,65.416,71.547,71.296,66.167,60.787,58.971,58.766,58.986,0.111,0.585,0.208,3.365,399.633,4.554
1.0,1.0,420.884,76.093,65.416,71.547,71.275,66.167,60.787,58.971,58.744,58.986,0.112,0.588,0.164,3.383,399.731,3.902
