LS701,LS702,T701,T702,T703,T704,T706,T708,T709,T711,T712,T705,FT703,FT704,PDI701,PDI702,PY23,FYI702
1.0,1.0,395.979,93.039,82.845,87.858,87.815,82.783,78.448,72.639,72.562,72.687,0.155,0.358,1.005,1.592,749.848,2.927
1.0,1.0,395.979,93.018,82.867,87.794,87.815,82.783,78.448,72.639,72.562,72.729,0.156,0.357,0.971,1.62,749.794,3.643
1.0,1.0,396.002,93.104,82.888,87.815,87.793,82.762,78.427,72.618,72.541,72.751,0.154,0.356,0.969,1.664,749.839,2.927
1.0,1.0,396.002,93.104,82.888,87.815,87.793,82.762,78.427,72.618,72.541,72.751,0.155,0.356,0.97,1.619,749.947,3.643
1.0,1.0,396.026,93.104,82.867,87.879,87.772,82.783,78.448,72.639,72.584,72.729,0.154,0.355,1.086,1.621,750.441,2.927
1.0,1.0,396.026,93.082,82.845,87.858,87.772,82.783,78.448,72.639,72.584,72.729,0.154,0.355,1.116,1.626,750.279,2.927
1.0,1.0,396.026,93.018,82.867,87.794,87.793,82.783,78.427,72.639,72.584,72.729,0.156,0.356,1.086,1.652,749.597,3.643
1.0,1.0,395.956,93.061,82.867,87.858,87.815,82.783,78.448,72.66,72.562,72.729,0.154,0.355,1.155,1.649,749.005,2.93
1.0,1.0,396.049,93.125,82.845,87.815,87.793,82.805,78.448,72.618,72.562,72.729,0.154,0.353,1.177,1.642,749.104,3.643
1.0,1.0,396.002,93.039,82.845,87.9,87.793,82.805,78.448,72.618,72.562,72.729,0.154,0.352,1.201,1.672,748.897,2.924
1.0,1.0,396.002,93.061,82.867,87.836,87.836,82.826,78.427,72.639,72.562,72.751,0.154,0.352,1.206,1.698,748.745,2.732
1.0,1.0,395.979,93.018,82.867,87.836,87.772,82.762,78.448,72.618,72.584,72.708,0.154,0.352,1.206,1.698,748.745,2.732
1.0,1.0,396.002,93.061,82.867,87.815,87.793,82.783,78.448,72.639,72.584,72.729,0.154,0.351,1.196,1.674,748.619,3.902
1.0,1.0,396.026,93.125,82.867,87.879,87.815,82.783,78.427,72.618,72.541,72.708,0.154,0.35,1.215,1.661,748.798,2.732
1.0,1.0,396.049,93.061,82.845,87.815,87.772,82.762,78.448,72.618,72.541,72.751,0.155,0.351,1.12,1.658,748.816,3.902
1.0,1.0,396.002,93.04,82.845,87.815,87.793,82.762,78.448,72.639,72.541,72.751,0.154,0.352,1.085,1.676,748.574,2.732
1.0,1.0,396.002,93.039,82.845,87.879,87.836,82.805,78.448,72.618,72.584,72.708,0.154,0.351,1.067,1.689,748.673,2.927
1.0,1.0,396.049,93.082,82.867,87.858,87.836,82.783,78.448,72.639,72.584,72.729,0.154,0.35,1.078,1.699,748.87,3.643
1.0,1.0,396.002,93.104,82.845,87.836,87.793,82.762,78.469,72.597,72.541,72.729,0.153,0.349,1.054,1.684,748.807,2.927
1.0,1.0,395.956,93.04,82.845,87.879,87.815,82.805,78.427,72.618,72.541,72.751,0.154,0.348,1.116,1.692,748.987,2.732
1.0,1.0,396.049,93.125,82.888,87.879,87.815,82.783,78.448,72.618,72.584,72.708,0.153,0.347,1.19,1.68,749.13,3.902
1.0,1.0,396.049,93.125,82.888,87.836,87.815,82.762,78.448,72.618,72.584,72.729,0.154,0.346,1.08,1.692,749.166,3.902
1.0,1.0,395.979,93.018,82.867,87.858,87.815,82.783,78.448,72.597,72.541,72.729,0.155,0.346,1.05,1.72,749.382,2.667
1.0,1.0,396.002,93.04,82.867,87.879,87.815,82.783,78.448,72.618,72.541,72.729,0.154,0.345,1.035,1.711,749.741,3.646
1.0,1.0,396.049,93.125,82.867,87.879,87.815,82.805,78.469,72.618,72.584,72.729,0.155,0.345,1.073,1.721,749.929,2.927
1.0,1.0,396.049,93.082,82.845,87.836,87.793,82.762,78.469,72.597,72.541,72.729,0.153,0.343,1.132,1.743,750.153,3.643
1.0,1.0,396.002,93.018,82.867,87.9,87.836,82.805,78.448,72.618,72.562,72.751,0.154,0.343,1.146,1.691,750.082,2.927
1.0,1.0,395.979,93.082,82.867,87.879,87.836,82.783,78.469,72.618,72.541,72.708,0.156,0.344,1.146,1.727,749.956,2.732
1.0,1.0,396.002,93.082,82.867,87.9,87.815,82.783,78.491,72.597,72.562,72.751,0.154,0.343,1.136,1.721,749.112,3.899
1.0,1.0,396.049,93.104,82.845,87.858,87.793,82.762,78.469,72.618,72.562,72.708,0.154,0.342,1.147,1.749,748.529,2.732
1.0,1.0,395.979,93.061,82.867,87.9,87.836,82.826,78.491,72.618,72.562,72.729,0.153,0.341,1.064,1.81,748.404,2.927
1.0,1.0,396.026,93.125,82.867,87.921,87.836,82.783,78.512,72.618,72.562,72.729,0.153,0.341,0.959,1.836,748.422,3.643
1.0,1.0,396.049,93.082,82.867,87.879,87.815,82.783,78.491,72.597,72.52,72.729,0.153,0.341,0.956,1.811,748.251,2.927
1.0,1.0,396.026,93.061,82.867,87.879,87.815,82.783,78.469,72.618,72.562,72.729,0.153,0.341,1.023,1.826,748.52,3.643
1.0,1.0,396.002,93.082,82.845,87.921,87.858,82.783,78.491,72.618,72.605,72.687,0.153,0.341,1.015,1.785,748.413,2.93
1.0,1.0,396.072,93.104,82.888,87.9,87.815,82.783,78.491,72.618,72.541,72.708,0.153,0.342,1.058,1.768,748.834,3.64
1.0,1.0,396.049,93.082,82.867,87.858,87.836,82.783,78.491,72.576,72.541,72.708,0.153,0.343,1.053,1.794,748.834,2.93
1.0,1.0,396.002,93.061,82.845,87.9,87.836,82.783,78.469,72.576,72.52,72.708,0.152,0.344,1.081,1.832,748.763,2.664
1.0,1.0,396.049,93.061,82.867,87.858,87.815,82.74,78.491,72.618,72.584,72.708,0.153,0.343,1.113,1.787,748.834,3.646
1.0,1.0,396.002,93.061,82.845,87.921,87.815,82.74,78.469,72.618,72.584,72.687,0.152,0.343,1.177,1.794,748.691,2.927
1.0,1.0,396.026,93.104,82.888,87.964,87.879,82.847,78.512,72.618,72.52,72.729,0.153,0.342,1.187,1.813,749.059,3.643
1.0,1.0,396.049,93.147,82.867,87.921,87.836,82.762,78.491,72.597,72.541,72.708,0.154,0.342,1.177,1.795,749.148,2.927
1.0,1.0,396.026,93.104,82.845,87.858,87.815,82.719,78.491,72.576,72.52,72.708,0.152,0.343,1.217,1.797,749.086,2.927
1.0,1.0,396.002,93.061,82.845,87.879,87.836,82.783,78.512,72.618,72.562,72.708,0.154,0.343,1.135,1.813,749.104,3.643
1.0,1.0,396.026,93.125,82.867,87.921,87.858,82.783,78.491,72.597,72.52,72.708,0.153,0.342,1.197,1.809,749.014,2.927
1.0,1.0,396.026,93.104,82.845,87.9,87.836,82.762,78.491,72.597,72.541,72.751,0.153,0.341,1.218,1.812,749.068,2.732
1.0,1.0,396.002,93.082,82.867,87.879,87.836,82.805,78.512,72.576,72.541,72.708,0.154,0.342,1.144,1.833,749.355,3.902
1.0,1.0,396.026,93.061,82.867,87.921,87.879,82.805,78.533,72.597,72.562,72.751,0.153,0.341,1.196,1.879,749.355,2.727
1.0,1.0,396.026,93.082,82.867,87.943,87.858,82.783,78.512,72.597,72.562,72.708,0.154,0.341,1.152,1.833,749.319,3.902
1.0,1.0,396.002,93.082,82.845,87.921,87.879,82.805,78.533,72.597,72.541,72.729,0.154,0.341,1.166,1.805,749.75,2.735
1.0,1.0,396.026,93.104,82.845,87.9,87.836,82.783,78.554,72.576,72.541,72.729,0.154,0.34,1.116,1.78,749.983,2.988
1.0,1.0,396.026,93.082,82.845,87.943,87.879,82.805,78.533,72.597,72.541,72.729,0.154,0.341,1.192,1.798,750.117,3.643
1.0,1.0,396.072,93.125,82.888,87.9,87.858,82.783,78.576,72.618,72.562,72.729,0.154,0.342,1.089,1.768,749.812,2.927
1.0,1.0,396.026,93.061,82.845,87.879,87.836,82.762,78.576,72.618,72.541,72.729,0.155,0.343,1.044,1.768,749.409,3.552
1.0,1.0,395.979,93.082,82.867,87.943,87.858,82.826,78.576,72.597,72.562,72.751,0.153,0.341,1.118,1.838,748.78,2.735
1.0,1.0,396.072,93.125,82.867,87.943,87.858,82.762,78.576,72.639,72.584,72.687,0.154,0.341,1.08,1.851,748.924,3.902
1.0,1.0,396.049,93.147,82.867,87.9,87.836,82.762,78.597,72.618,72.562,72.751,0.154,0.341,1.144,1.867,748.727,2.732
1.0,1.0,396.026,93.082,82.867,87.879,87.858,82.805,78.618,72.597,72.541,72.729,0.153,0.34,1.13,1.888,748.7,3.902
1.0,1.0,396.026,93.104,82.867,87.921,87.858,82.826,78.597,72.576,72.541,72.751,0.155,0.34,1.167,1.874,748.834,2.732
1.0,1.0,396.072,93.147,82.867,87.943,87.879,82.783,78.576,72.576,72.584,72.687,0.153,0.34,1.144,1.891,749.229,2.927
1.0,1.0,396.049,93.104,82.867,87.9,87.836,82.762,78.618,72.576,72.52,72.729,0.154,0.34,1.185,1.925,749.445,3.643
1.0,1.0,396.026,93.082,82.845,87.943,87.879,82.805,78.597,72.576,72.562,72.708,0.153,0.34,1.109,1.868,749.507,2.927
1.0,1.0,396.002,93.104,82.867,87.943,87.9,82.805,78.597,72.576,72.541,72.708,0.154,0.341,1.064,1.898,749.651,3.643
1.0,1.0,396.049,93.125,82.888,87.921,87.858,82.762,78.597,72.597,72.562,72.751,0.154,0.341,1.068,1.83,749.786,2.927
1.0,1.0,396.026,93.082,82.867,87.9,87.858,82.783,78.639,72.597,72.541,72.729,0.153,0.342,1.067,1.866,749.382,2.927
1.0,1.0,396.026,93.082,82.867,87.943,87.9,82.826,78.639,72.597,72.562,72.751,0.154,0.343,1.141,1.929,749.462,3.636
1.0,1.0,396.049,93.082,82.867,87.9,87.858,82.783,78.618,72.639,72.562,72.687,0.154,0.343,1.075,1.871,749.525,2.927
1.0,1.0,396.026,93.104,82.867,87.879,87.836,82.762,78.639,72.618,72.541,72.729,0.154,0.343,1.044,1.847,749.911,2.737
1.0,1.0,396.002,93.125,82.888,87.964,87.9,82.783,78.639,72.618,72.541,72.729,0.154,0.343,1.067,1.86,750.162,3.902
1.0,1.0,396.096,93.147,82.867,87.9,87.858,82.783,78.639,72.618,72.562,72.729,0.154,0.343,1.147,1.856,750.351,2.732
1.0,1.0,396.026,93.082,82.867,87.943,87.922,82.826,78.639,72.618,72.584,72.729,0.155,0.345,1.114,1.838,750.189,3.902
1.0,1.0,396.002,93.147,82.888,87.943,87.879,82.805,78.661,72.618,72.584,72.729,0.155,0.344,1.098,1.849,749.507,2.924
1.0,1.0,396.072,93.168,82.888,87.921,87.9,82.762,78.661,72.618,72.584,72.751,0.155,0.343,1.142,1.916,748.439,2.735
1.0,1.0,396.049,93.082,82.867,87.921,87.879,82.805,78.661,72.597,72.541,72.729,0.154,0.342,1.146,1.97,747.749,3.902
1.0,1.0,396.026,93.082,82.867,87.921,87.9,82.826,78.682,72.597,72.562,72.751,0.154,0.341,1.109,2.014,748.018,2.732
1.0,1.0,396.072,93.168,82.888,87.921,87.879,82.783,78.682,72.618,72.584,72.708,0.155,0.343,1.104,2.019,747.991,3.902
1.0,1.0,396.096,93.125,82.867,87.9,87.879,82.762,78.682,72.597,72.541,72.729,0.153,0.343,1.055,2.007,747.919,2.732
1.0,1.0,396.026,93.082,82.888,87.964,87.879,82.805,78.682,72.618,72.562,72.729,0.155,0.344,1.145,1.954,747.802,2.927
1.0,1.0,396.026,93.125,82.888,87.964,87.922,82.826,78.703,72.597,72.541,72.729,0.154,0.345,1.194,1.989,748.206,3.643
1.0,1.0,396.026,93.082,82.888,87.9,87.9,82.805,78.682,72.597,72.541,72.687,0.154,0.346,1.14,1.996,747.928,3.65
1.0,1.0,396.026,93.125,82.888,87.964,87.922,82.826,78.703,72.597,72.541,72.729,0.154,0.346,1.072,2.03,747.641,2.73
1.0,1.0,396.049,93.125,82.909,87.964,87.9,82.826,78.703,72.597,72.562,72.708,0.153,0.346,1.126,2.004,747.883,2.924
1.0,1.0,396.072,93.125,82.888,87.879,87.879,82.762,78.703,72.597,72.584,72.729,0.155,0.347,1.078,2.041,748.251,3.64
1.0,1.0,396.096,93.125,82.909,87.921,87.858,82.783,78.682,72.576,72.541,72.708,0.153,0.347,1.135,2.005,747.946,2.927
1.0,1.0,396.072,93.082,82.867,87.9,87.9,82.805,78.703,72.576,72.541,72.729,0.154,0.347,1.179,1.932,747.838,3.646
1.0,1.0,396.026,93.104,82.909,87.964,87.922,82.805,78.724,72.576,72.52,72.687,0.154,0.348,1.208,1.918,747.856,2.927
1.0,1.0,396.119,93.147,82.888,87.9,87.9,82.783,78.746,72.597,72.562,72.729,0.154,0.348,1.194,1.957,747.964,2.927
1.0,1.0,396.002,93.104,82.888,87.921,87.879,82.783,78.724,72.555,72.499,72.729,0.154,0.349,1.094,2.01,748.063,3.556
1.0,1.0,396.002,93.104,82.867,87.943,87.943,82.826,78.746,72.576,72.562,72.729,0.153,0.348,1.129,2.052,748.305,2.732
1.0,1.0,396.072,93.147,82.888,87.964,87.879,82.762,78.767,72.576,72.52,72.687,0.154,0.349,1.041,2.056,748.296,2.927
1.0,1.0,396.026,93.125,82.867,87.943,87.922,82.826,78.767,72.555,72.562,72.729,0.153,0.349,0.992,1.987,748.475,3.643
1.0,1.0,396.096,93.147,82.888,87.964,87.922,82.762,78.767,72.555,72.499,72.708,0.154,0.35,1.035,1.942,748.754,2.927
1.0,1.0,396.049,93.082,82.888,87.879,87.9,82.783,78.809,72.555,72.562,72.729,0.154,0.352,1.104,1.944,748.825,3.643
1.0,1.0,396.026,93.125,82.888,87.943,87.943,82.826,78.809,72.576,72.541,72.708,0.154,0.352,1.086,1.971,748.628,2.921
1.0,1.0,396.072,93.168,82.888,87.964,87.943,82.805,78.788,72.576,72.541,72.751,0.154,0.352,1.133,1.95,748.691,2.737
1.0,1.0,396.119,93.125,82.909,87.921,87.9,82.783,78.809,72.576,72.52,72.687,0.153,0.352,1.079,1.955,748.484,3.902
1.0,1.0,396.002,93.082,82.867,87.9,87.9,82.805,78.852,72.576,72.584,72.708,0.154,0.352,1.052,1.921,748.61,2.732
1.0,1.0,396.026,93.104,82.909,87.964,87.943,82.805,78.916,72.576,72.499,72.729,0.154,0.352,1.158,1.971,748.924,2.927
1.0,1.0,396.119,93.168,82.888,87.9,87.9,82.783,78.895,72.576,72.562,72.729,0.154,0.351,1.183,1.927,748.969,3.643
1.0,1.0,396.049,93.125,82.888,87.9,87.922,82.826,78.873,72.555,72.52,72.708,0.155,0.35,1.195,1.919,749.193,2.927
1.0,1.0,396.096,93.168,82.888,87.943,87.922,82.783,78.916,72.576,72.584,72.708,0.154,0.35,1.121,1.959,749.032,2.727
1.0,1.0,396.072,93.125,82.909,87.943,87.922,82.783,78.937,72.597,72.562,72.687,0.154,0.35,1.14,2.017,749.104,3.91
1.0,1.0,396.026,93.082,82.888,87.921,87.922,82.826,78.937,72.597,72.562,72.729,0.153,0.35,1.169,1.998,749.104,2.667
1.0,1.0,396.026,93.125,82.888,87.921,87.922,82.826,78.916,72.576,72.52,72.708,0.154,0.349,1.179,1.962,749.086,3.646
1.0,1.0,396.049,93.168,82.909,87.9,87.922,82.762,78.937,72.597,72.562,72.708,0.154,0.349,1.21,1.975,749.077,2.879
1.0,1.0,396.072,93.125,82.909,87.879,87.9,82.762,79.022,72.597,72.562,72.708,0.154,0.349,1.078,1.987,749.588,2.879
1.0,1.0,396.096,93.125,82.888,87.921,87.922,82.805,79.065,72.597,72.562,72.708,0.154,0.35,1.056,1.99,749.974,2.74
1.0,1.0,396.096,93.125,82.888,87.921,87.922,82.805,79.065,72.597,72.562,72.708,0.154,0.35,1.056,1.99,749.974,2.74
1.0,1.0,396.049,93.104,82.909,87.9,87.922,82.783,79.001,72.597,72.52,72.729,0.154,0.351,1.105,1.977,750.27,2.735
1.0,1.0,396.026,93.104,82.909,87.943,87.943,82.826,79.022,72.618,72.562,72.729,0.154,0.35,1.177,1.983,750.153,2.927
1.0,1.0,396.026,93.125,82.888,87.879,87.943,82.826,79.086,72.618,72.541,72.729,0.156,0.351,1.196,1.983,749.992,3.643
1.0,1.0,396.049,93.168,82.888,87.964,87.943,82.805,79.065,72.618,72.541,72.729,0.155,0.352,1.131,2.025,749.068,2.927
1.0,1.0,396.119,93.147,82.909,87.964,87.943,82.762,79.065,72.618,72.584,72.708,0.155,0.35,1.123,1.957,748.673,3.636
1.0,1.0,396.072,93.125,82.888,87.879,87.922,82.783,79.065,72.618,72.584,72.729,0.155,0.351,1.182,1.94,748.592,2.927
1.0,1.0,396.026,93.125,82.909,87.943,87.964,82.826,79.128,72.618,72.541,72.708,0.154,0.35,1.11,1.961,748.565,2.735
1.0,1.0,396.119,93.147,82.909,87.943,87.964,82.826,79.171,72.597,72.541,72.772,0.155,0.351,1.168,1.975,748.736,3.906
1.0,1.0,396.119,93.168,82.909,87.9,87.943,82.762,79.192,72.597,72.562,72.729,0.154,0.351,1.194,2.003,748.807,2.732
1.0,1.0,396.119,93.189,82.909,87.943,87.943,82.762,79.171,72.618,72.562,72.729,0.155,0.351,1.069,1.979,748.915,2.927
1.0,1.0,396.049,93.104,82.909,87.943,87.964,82.826,79.171,72.597,72.541,72.708,0.155,0.351,1.1,1.959,748.7,2.927
1.0,1.0,396.119,93.189,82.909,87.921,87.964,82.805,79.192,72.597,72.541,72.729,0.155,0.351,1.155,1.944,748.843,3.556
1.0,1.0,396.072,93.125,82.888,87.9,87.922,82.783,79.192,72.618,72.562,72.708,0.155,0.351,1.143,1.94,749.104,2.735
1.0,1.0,396.049,93.147,82.909,87.9,87.964,82.805,79.213,72.597,72.541,72.708,0.155,0.351,1.077,2.006,749.283,2.924
1.0,1.0,396.072,93.168,82.931,87.943,87.964,82.805,79.213,72.597,72.541,72.708,0.156,0.351,1.148,2.033,749.436,3.643
1.0,1.0,396.119,93.125,82.909,87.921,87.943,82.762,79.32,72.618,72.562,72.708,0.154,0.351,1.147,2.079,749.445,2.927
1.0,1.0,396.072,93.125,82.909,87.879,87.922,82.783,79.341,72.597,72.584,72.729,0.156,0.35,1.083,2.064,749.489,3.643
1.0,1.0,396.049,93.104,82.909,87.964,88.007,82.826,79.299,72.618,72.562,72.729,0.155,0.351,1.038,1.975,749.714,2.927
1.0,1.0,396.119,93.189,82.909,87.964,87.986,82.826,79.277,72.618,72.541,72.772,0.154,0.352,1.058,1.975,749.4,2.732
1.0,1.0,396.072,93.125,82.909,87.879,87.943,82.762,79.299,72.618,72.562,72.708,0.156,0.353,1.081,1.956,749.409,3.902
1.0,1.0,396.049,93.125,82.888,87.921,87.964,82.826,79.32,72.639,72.562,72.729,0.154,0.352,1.179,1.954,749.382,2.732
1.0,1.0,396.096,93.189,82.909,87.964,87.964,82.805,79.299,72.618,72.541,72.708,0.155,0.352,1.094,1.959,749.66,2.927
1.0,1.0,396.072,93.168,82.909,87.9,87.964,82.826,79.299,72.618,72.541,72.729,0.154,0.352,1.028,1.901,749.615,3.643
1.0,1.0,396.072,93.125,82.931,87.9,87.943,82.805,79.32,72.618,72.541,72.772,0.153,0.351,0.977,1.97,749.525,2.927
1.0,1.0,396.072,93.147,82.909,87.943,87.964,82.783,79.384,72.618,72.605,72.687,0.156,0.351,0.993,2.024,749.498,2.732
1.0,1.0,396.119,93.168,82.931,87.921,87.964,82.783,79.405,72.618,72.605,72.708,0.154,0.35,1.092,1.959,749.373,2.927
1.0,1.0,396.049,93.168,82.909,87.9,87.986,82.805,79.362,72.597,72.541,72.729,0.155,0.35,1.026,1.92,749.642,3.336
1.0,1.0,396.072,93.125,82.909,87.921,87.964,82.805,79.362,72.597,72.52,72.772,0.154,0.35,1.01,1.883,749.75,3.65
1.0,1.0,396.072,93.168,82.931,87.921,87.964,82.805,79.405,72.618,72.562,72.708,0.154,0.35,1.004,1.9,749.956,2.924
1.0,1.0,396.119,93.147,82.909,87.921,87.943,82.805,79.405,72.618,72.605,72.708,0.154,0.35,1.008,1.927,750.333,2.924
1.0,1.0,396.096,93.147,82.909,87.879,87.964,82.805,79.384,72.618,72.584,72.729,0.153,0.349,0.997,1.969,750.315,2.732
1.0,1.0,396.072,93.147,82.931,87.964,88.007,82.826,79.341,72.597,72.541,72.772,0.155,0.348,1.131,1.937,750.001,3.902
1.0,1.0,396.142,93.232,82.909,87.921,87.943,82.762,79.384,72.618,72.562,72.729,0.155,0.348,1.048,1.956,749.436,2.732
1.0,1.0,396.119,93.168,82.909,87.879,87.943,82.762,79.426,72.618,72.584,72.729,0.155,0.347,1.067,1.995,748.763,2.924
1.0,1.0,396.0725,93.1465,82.8985,87.8895,87.975,82.8045,79.4155,72.618,72.573,72.729,0.154,0.347,1.06,1.9835,748.5745,3.285
1.0,1.0,396.026,93.125,82.888,87.9,88.007,82.847,79.405,72.618,72.562,72.729,0.153,0.347,1.053,1.972,748.386,3.646
1.0,1.0,396.166,93.232,82.952,87.921,87.943,82.783,79.426,72.597,72.562,72.687,0.154,0.347,1.104,1.98,748.574,2.73
1.0,1.0,396.119,93.1895,82.9305,87.8895,87.9325,82.7725,79.4365,72.6075,72.562,72.708,0.1535,0.3475,1.0535,2.006,748.48,3.3145
1.0,1.0,396.072,93.147,82.909,87.858,87.922,82.762,79.447,72.618,72.562,72.729,0.153,0.348,1.003,2.032,748.386,3.899
1.0,1.0,396.026,93.125,82.931,87.921,88.007,82.826,79.405,72.618,72.562,72.729,0.155,0.348,1.085,2.006,748.404,2.735
1.0,1.0,396.072,93.168,82.931,87.985,88.029,82.847,79.384,72.597,72.52,72.729,0.153,0.348,1.06,1.972,748.287,2.927
1.0,1.0,396.142,93.211,82.909,87.921,87.943,82.783,79.426,72.618,72.562,72.708,0.154,0.348,1.064,2.079,748.323,3.643
1.0,1.0,396.096,93.147,82.909,87.858,87.922,82.762,79.447,72.618,72.541,72.708,0.154,0.349,1.061,2.021,748.359,2.927
1.0,1.0,396.049,93.125,82.931,87.921,87.986,82.805,79.426,72.618,72.562,72.687,0.153,0.348,1.044,1.972,748.574,2.924
1.0,1.0,396.119,93.168,82.909,87.943,87.986,82.826,79.426,72.597,72.52,72.687,0.154,0.349,1.084,2.03,748.637,3.65
1.0,1.0,396.072,93.147,82.931,87.9,87.986,82.805,79.384,72.576,72.541,72.708,0.153,0.349,1.104,2.002,748.691,2.927
1.0,1.0,396.096,93.147,82.931,87.921,87.986,82.783,79.405,72.576,72.499,72.708,0.154,0.35,1.123,2.009,748.754,3.643
1.0,1.0,396.096,93.168,82.931,87.921,88.007,82.805,79.405,72.618,72.584,72.708,0.154,0.35,1.082,1.933,749.139,2.924
