LS701,LS702,T701,T702,T703,T704,T706,T708,T709,T711,T712,T705,FT703,FT704,PDI701,PDI702,PY23,FYI702
1.0,1.0,421.119,88.864,77.354,83.979,83.907,78.643,73.626,67.404,66.546,66.422,0.187,0.393,1.007,2.052,549.588,4.55
1.0,1.0,421.072,88.843,77.354,84.0,83.907,78.643,73.626,67.383,66.524,66.464,0.186,0.395,1.026,2.173,549.983,4.444
1.0,1.0,421.189,88.928,77.375,83.979,83.886,78.579,73.583,67.383,66.524,66.422,0.194,0.396,1.026,2.255,549.435,3.65
1.0,1.0,421.166,88.864,77.354,83.958,83.864,78.6,73.605,67.383,66.524,66.422,0.19,0.396,0.993,2.246,549.525,3.899
1.0,1.0,421.142,88.864,77.375,83.979,83.907,78.621,73.605,67.383,66.567,66.422,0.197,0.398,1.027,2.352,550.108,4.558
1.0,1.0,421.236,88.95,77.354,83.979,83.886,78.6,73.626,67.404,66.524,66.401,0.19,0.401,0.949,2.332,550.243,3.899
1.0,1.0,421.236,88.95,77.354,83.979,83.886,78.6,73.626,67.404,66.524,66.401,0.19,0.401,1.016,2.355,549.372,3.899
1.0,1.0,421.189,88.928,77.354,83.979,83.886,78.621,73.605,67.404,66.546,66.464,0.198,0.404,1.016,2.355,549.372,4.554
1.0,1.0,421.26,88.928,77.375,83.979,83.864,78.6,73.647,67.383,66.524,66.401,0.195,0.407,1.025,2.226,549.121,3.902
1.0,1.0,421.189,88.843,77.354,83.937,83.907,78.621,73.668,67.383,66.503,66.422,0.201,0.409,1.027,2.041,548.996,4.554
1.0,1.0,421.236,88.886,77.375,84.0,83.907,78.621,73.668,67.383,66.546,66.422,0.196,0.411,1.004,2.053,548.457,3.899
1.0,1.0,421.213,88.95,77.375,84.0,83.907,78.6,73.689,67.404,66.546,66.379,0.2,0.413,0.929,1.958,548.349,3.899
1.0,1.0,421.26,88.886,77.375,83.937,83.886,78.557,73.689,67.362,66.524,66.422,0.194,0.413,0.967,1.996,548.798,4.558
1.0,1.0,421.236,88.886,77.375,83.937,83.864,78.6,73.689,67.383,66.503,66.422,0.199,0.412,1.104,2.13,549.579,3.902
1.0,1.0,421.236,88.928,77.375,84.0,83.928,78.621,73.689,67.383,66.503,66.422,0.196,0.411,1.067,2.133,549.355,3.643
1.0,1.0,421.307,88.928,77.396,83.979,83.886,78.579,73.689,67.383,66.503,66.422,0.194,0.41,0.987,2.118,548.744,4.878
1.0,1.0,421.26,88.907,77.375,83.937,83.907,78.621,73.689,67.383,66.503,66.401,0.197,0.411,0.991,2.031,548.978,3.636
1.0,1.0,421.236,88.886,77.396,83.979,83.907,78.621,73.689,67.383,66.524,66.401,0.195,0.413,0.93,1.971,548.825,3.902
1.0,1.0,421.307,88.95,77.396,83.979,83.907,78.579,73.711,67.404,66.546,66.379,0.197,0.414,0.965,1.954,549.13,4.558
1.0,1.0,421.307,88.971,77.396,83.979,83.907,78.557,73.711,67.404,66.524,66.379,0.194,0.414,1.056,2.078,550.144,3.902
1.0,1.0,421.283,88.864,77.396,83.937,83.886,78.579,73.711,67.383,66.503,66.422,0.196,0.412,1.067,2.222,549.929,3.906
1.0,1.0,421.26,88.907,77.396,83.979,83.928,78.621,73.711,67.362,66.524,66.422,0.193,0.412,1.038,2.305,549.462,4.558
1.0,1.0,421.33,88.95,77.418,83.979,83.886,78.579,73.753,67.404,66.524,66.379,0.197,0.41,1.051,2.334,549.274,3.899
1.0,1.0,421.354,88.928,77.418,83.937,83.886,78.557,73.753,67.383,66.524,66.422,0.191,0.411,1.102,2.147,548.789,3.643
1.0,1.0,421.3185,88.907,77.407,83.958,83.8965,78.5785,73.7425,67.383,66.524,66.4115,0.1935,0.4125,1.0645,2.0965,548.7935,4.2605
1.0,1.0,421.283,88.886,77.396,83.979,83.907,78.6,73.732,67.383,66.524,66.401,0.196,0.414,1.027,2.046,548.798,4.878
1.0,1.0,421.33,88.886,77.396,83.937,83.886,78.579,73.711,67.383,66.524,66.401,0.191,0.416,1.052,2.098,549.256,3.643
1.0,1.0,421.26,88.907,77.418,83.937,83.907,78.6,73.711,67.404,66.503,66.401,0.199,0.417,0.991,2.073,548.628,4.878
1.0,1.0,421.283,88.95,77.418,84.0,83.907,78.579,73.753,67.383,66.503,66.422,0.195,0.417,0.992,1.948,548.789,3.64
1.0,1.0,421.377,88.95,77.439,83.937,83.907,78.557,73.753,67.383,66.503,66.422,0.199,0.417,0.952,2.009,548.305,3.906
1.0,1.0,421.354,88.907,77.418,83.915,83.886,78.557,73.753,67.383,66.503,66.422,0.193,0.416,0.98,1.966,548.475,4.554
1.0,1.0,421.307,88.928,77.439,83.979,83.907,78.6,73.774,67.362,66.503,66.401,0.199,0.414,1.004,2.03,549.498,3.643
1.0,1.0,421.354,88.907,77.418,83.958,83.907,78.6,73.753,67.383,66.503,66.422,0.195,0.414,1.081,2.149,550.243,4.545
1.0,1.0,421.307,88.907,77.439,83.958,83.95,78.579,73.774,67.362,66.503,66.379,0.202,0.413,1.059,2.289,549.785,3.902
1.0,1.0,421.448,88.971,77.439,83.979,83.928,78.557,73.774,67.404,66.482,66.379,0.198,0.414,1.047,2.334,549.005,4.558
1.0,1.0,421.33,88.95,77.439,83.937,83.886,78.579,73.774,67.383,66.503,66.401,0.199,0.412,1.018,2.129,548.412,3.902
1.0,1.0,421.307,88.928,77.418,83.958,83.928,78.621,73.774,67.383,66.482,66.401,0.195,0.414,1.01,2.006,547.488,3.902
1.0,1.0,421.401,88.95,77.439,83.958,83.928,78.557,73.796,67.383,66.524,66.379,0.204,0.417,0.962,2.0,547.344,4.448
1.0,1.0,421.448,88.971,77.439,83.915,83.907,78.536,73.774,67.383,66.482,66.379,0.201,0.418,0.916,1.994,547.416,3.646
1.0,1.0,421.377,88.907,77.439,83.915,83.907,78.579,73.774,67.362,66.482,66.401,0.203,0.418,1.038,2.02,548.726,4.873
1.0,1.0,421.354,88.928,77.418,83.915,83.928,78.579,73.753,67.362,66.482,66.379,0.2,0.418,1.061,2.058,549.265,3.643
1.0,1.0,421.377,88.928,77.418,83.915,83.907,78.557,73.774,67.383,66.503,66.379,0.201,0.416,0.971,2.019,547.829,3.902
1.0,1.0,421.448,88.95,77.439,83.915,83.907,78.579,73.753,67.362,66.461,66.379,0.201,0.416,0.946,2.012,547.3,4.554
1.0,1.0,421.424,88.971,77.418,83.937,83.907,78.579,73.753,67.383,66.482,66.379,0.2,0.414,0.944,2.042,548.394,3.902
1.0,1.0,421.377,88.907,77.418,83.937,83.928,78.579,73.753,67.341,66.482,66.337,0.201,0.414,0.865,2.052,548.215,4.554
1.0,1.0,421.401,88.928,77.439,83.937,83.95,78.579,73.753,67.341,66.482,66.401,0.199,0.414,0.892,2.009,548.224,3.902
1.0,1.0,421.471,88.971,77.439,83.937,83.907,78.536,73.753,67.341,66.461,66.358,0.202,0.413,0.987,2.111,549.471,3.643
1.0,1.0,421.401,88.907,77.439,83.873,83.864,78.515,73.732,67.341,66.461,66.358,0.197,0.412,1.044,2.3,550.584,4.878
1.0,1.0,421.377,88.95,77.461,83.937,83.928,78.579,73.732,67.341,66.461,66.358,0.199,0.411,1.094,2.343,550.046,3.643
1.0,1.0,421.448,88.993,77.439,83.979,83.971,78.579,73.732,67.341,66.482,66.358,0.197,0.412,1.13,2.343,549.211,3.906
1.0,1.0,421.471,88.971,77.439,83.915,83.886,78.515,73.753,67.383,66.482,66.358,0.202,0.415,1.018,2.076,547.282,4.55
1.0,1.0,421.424,88.907,77.439,83.873,83.864,78.536,73.753,67.362,66.461,66.358,0.197,0.417,0.979,2.118,546.779,3.902
1.0,1.0,421.354,88.928,77.461,83.958,83.95,78.6,73.711,67.341,66.482,66.358,0.201,0.42,0.939,2.0,547.066,4.44
1.0,1.0,421.448,88.95,77.482,83.937,83.928,78.557,73.732,67.362,66.482,66.337,0.197,0.421,0.951,2.024,547.057,3.65
1.0,1.0,421.424,88.928,77.461,83.937,83.928,78.557,73.753,67.341,66.461,66.358,0.202,0.421,1.035,2.069,547.318,4.878
1.0,1.0,421.471,88.971,77.482,83.958,83.907,78.579,73.732,67.299,66.461,66.358,0.198,0.421,1.022,2.116,547.201,3.643
1.0,1.0,421.471,88.95,77.482,83.873,83.907,78.536,73.753,67.32,66.461,66.337,0.203,0.419,1.005,2.094,547.318,3.835
1.0,1.0,421.424,88.95,77.482,83.958,83.928,78.557,73.774,67.32,66.44,66.337,0.196,0.419,0.969,2.109,547.282,4.55
1.0,1.0,421.495,88.993,77.504,83.915,83.907,78.536,73.753,67.299,66.44,66.316,0.2,0.42,0.997,2.103,547.461,3.899
1.0,1.0,421.542,88.993,77.482,83.915,83.886,78.515,73.774,67.32,66.419,66.337,0.195,0.42,0.975,2.012,548.242,3.899
1.0,1.0,421.471,88.928,77.482,83.894,83.928,78.6,73.753,67.299,66.461,66.316,0.201,0.42,0.911,2.009,548.134,4.554
1.0,1.0,421.448,88.928,77.482,83.937,83.928,78.557,73.753,67.299,66.419,66.337,0.196,0.421,0.931,2.047,547.344,3.902
1.0,1.0,421.495,88.993,77.504,83.915,83.907,78.536,73.774,67.32,66.461,66.337,0.2,0.42,0.991,2.033,547.515,4.55
1.0,1.0,421.518,88.95,77.504,83.894,83.886,78.536,73.753,67.299,66.397,66.316,0.194,0.419,1.012,2.031,548.089,3.902
1.0,1.0,421.471,88.971,77.482,83.937,83.95,78.579,73.753,67.32,66.419,66.316,0.201,0.418,0.98,2.087,548.394,4.554
1.0,1.0,421.518,88.993,77.525,83.937,83.907,78.536,73.774,67.299,66.44,66.295,0.197,0.419,1.051,2.042,548.655,3.902
1.0,1.0,421.518,88.971,77.482,83.873,83.886,78.536,73.774,67.32,66.419,66.358,0.203,0.42,0.979,2.036,548.439,4.554
1.0,1.0,421.518,88.971,77.504,83.894,83.864,78.536,73.753,67.299,66.397,66.316,0.195,0.42,0.96,2.062,548.448,3.902
1.0,1.0,421.495,88.95,77.482,83.937,83.928,78.579,73.774,67.32,66.44,66.337,0.2,0.42,0.99,2.106,548.323,4.444
1.0,1.0,421.495,88.928,77.504,83.894,83.907,78.557,73.774,67.32,66.44,66.274,0.196,0.421,1.01,2.13,548.699,3.646
1.0,1.0,421.518,88.95,77.504,83.894,83.907,78.557,73.774,67.299,66.397,66.337,0.202,0.42,1.025,2.078,548.484,3.902
1.0,1.0,421.542,88.993,77.504,83.915,83.907,78.536,73.753,67.299,66.44,66.316,0.197,0.421,1.013,2.022,548.861,4.554
1.0,1.0,421.565,88.971,77.504,83.894,83.864,78.536,73.774,67.32,66.44,66.316,0.2,0.421,0.974,2.169,549.516,3.902
1.0,1.0,421.471,88.95,77.482,83.958,83.907,78.557,73.774,67.32,66.461,66.337,0.195,0.421,1.01,2.344,549.884,4.554
1.0,1.0,421.589,89.014,77.525,83.937,83.886,78.536,73.774,67.32,66.397,66.316,0.201,0.421,1.046,2.453,549.543,3.895
1.0,1.0,421.612,88.993,77.482,83.915,83.886,78.493,73.796,67.341,66.419,66.337,0.198,0.423,1.058,2.413,549.866,4.558
1.0,1.0,421.495,88.928,77.482,83.894,83.907,78.557,73.753,67.362,66.461,66.316,0.205,0.425,1.002,2.426,549.355,3.902
1.0,1.0,421.495,88.971,77.482,83.958,83.928,78.557,73.774,67.362,66.419,66.337,0.201,0.428,1.016,2.416,549.669,3.643
1.0,1.0,421.471,88.971,77.482,83.958,83.928,78.557,73.774,67.362,66.482,66.337,0.206,0.431,1.003,2.433,549.597,4.883
1.0,1.0,421.565,89.035,77.482,83.915,83.907,78.536,73.796,67.383,66.482,66.316,0.204,0.434,0.964,2.332,549.651,3.643
1.0,1.0,421.565,88.95,77.482,83.915,83.864,78.515,73.774,67.362,66.419,66.337,0.204,0.434,0.964,2.332,549.651,3.643
1.0,1.0,421.612,88.993,77.482,83.894,83.843,78.515,73.796,67.362,66.461,66.337,0.211,0.436,1.07,2.478,549.83,3.902
1.0,1.0,421.542,88.993,77.482,83.873,83.843,78.536,73.774,67.362,66.419,66.316,0.208,0.438,1.038,2.501,550.135,4.55
1.0,1.0,421.495,88.971,77.482,83.958,83.907,78.557,73.774,67.362,66.461,66.337,0.214,0.44,1.079,2.492,549.552,3.899
1.0,1.0,421.518,89.035,77.504,83.937,83.907,78.557,73.753,67.362,66.482,66.316,0.21,0.442,1.057,2.479,549.346,3.899
1.0,1.0,421.636,88.993,77.461,83.915,83.864,78.515,73.796,67.383,66.419,66.337,0.213,0.441,1.043,2.244,549.292,4.448
1.0,1.0,421.612,89.057,77.504,83.937,83.886,78.515,73.774,67.362,66.461,66.337,0.208,0.446,1.004,2.217,549.166,4.558
1.0,1.0,421.612,89.014,77.504,83.873,83.843,78.515,73.796,67.362,66.44,66.316,0.214,0.448,0.99,2.207,549.005,3.906
1.0,1.0,421.565,88.993,77.482,83.915,83.886,78.557,73.796,67.362,66.461,66.337,0.212,0.45,0.962,2.178,548.951,3.643
1.0,1.0,421.565,89.035,77.504,83.937,83.907,78.557,73.817,67.362,66.419,66.316,0.218,0.452,0.963,2.029,548.242,4.873
1.0,1.0,421.565,89.035,77.504,83.915,83.886,78.536,73.774,67.341,66.419,66.337,0.213,0.451,0.881,2.087,547.766,3.643
1.0,1.0,421.542,88.993,77.504,83.873,83.864,78.515,73.796,67.299,66.397,66.358,0.216,0.45,0.94,2.047,549.139,4.883
1.0,1.0,421.659,89.035,77.525,83.894,83.886,78.536,73.817,67.341,66.44,66.295,0.21,0.45,0.939,2.186,549.175,3.64
1.0,1.0,421.612,89.035,77.504,83.894,83.864,78.493,73.838,67.341,66.44,66.337,0.215,0.449,0.947,2.184,549.265,3.902
1.0,1.0,421.565,88.993,77.504,83.894,83.864,78.536,73.838,67.32,66.376,66.337,0.209,0.448,1.026,2.147,550.072,4.545
1.0,1.0,421.565,88.971,77.504,83.894,83.864,78.579,73.817,67.299,66.376,66.358,0.212,0.447,1.015,2.331,550.297,3.902
1.0,1.0,421.659,89.057,77.525,83.915,83.864,78.515,73.838,67.32,66.419,66.295,0.206,0.448,1.025,2.372,550.036,4.562
1.0,1.0,421.565,89.014,77.504,83.915,83.864,78.536,73.859,67.32,66.44,66.316,0.211,0.448,1.042,2.234,549.193,3.902
1.0,1.0,421.636,89.035,77.547,83.915,83.864,78.557,73.859,67.341,66.419,66.316,0.207,0.448,1.056,2.079,548.888,4.554
1.0,1.0,421.636,89.078,77.525,83.937,83.864,78.536,73.859,67.32,66.397,66.295,0.213,0.447,1.003,2.036,547.336,3.902
1.0,1.0,421.589,88.993,77.525,83.915,83.864,78.536,73.88,67.32,66.397,66.274,0.21,0.448,0.997,2.065,546.707,4.444
1.0,1.0,421.589,88.993,77.504,83.894,83.886,78.515,73.88,67.299,66.419,66.295,0.216,0.449,0.952,2.029,546.689,3.646
1.0,1.0,421.659,89.057,77.547,83.958,83.864,78.515,73.902,67.32,66.376,66.316,0.21,0.448,0.97,1.938,547.739,4.873
1.0,1.0,421.636,89.057,77.547,83.937,83.864,78.557,73.859,67.299,66.376,66.295,0.212,0.446,0.924,1.945,547.677,3.643
1.0,1.0,421.683,89.035,77.547,83.894,83.864,78.493,73.88,67.299,66.376,66.274,0.205,0.445,0.869,1.969,547.65,4.883
1.0,1.0,421.636,89.035,77.547,83.873,83.864,78.493,73.859,67.299,66.355,66.316,0.209,0.443,0.905,1.922,548.215,3.64
1.0,1.0,421.636,89.014,77.547,83.937,83.864,78.557,73.859,67.299,66.397,66.274,0.203,0.441,0.915,1.96,548.511,3.902
1.0,1.0,421.706,89.057,77.547,83.937,83.864,78.557,73.88,67.299,66.376,66.274,0.206,0.44,0.915,1.944,547.201,4.554
1.0,1.0,421.636,88.993,77.568,83.894,83.864,78.493,73.859,67.278,66.376,66.295,0.198,0.438,0.922,1.908,547.856,3.902
1.0,1.0,421.636,89.014,77.525,83.894,83.843,78.536,73.859,67.299,66.355,66.274,0.203,0.436,0.953,1.91,548.664,4.558
1.0,1.0,421.683,89.057,77.568,83.937,83.864,78.515,73.859,67.299,66.376,66.274,0.199,0.435,1.009,2.0,548.61,3.899
1.0,1.0,421.706,89.1,77.589,83.915,83.843,78.515,73.88,67.299,66.376,66.274,0.203,0.434,0.977,1.972,548.942,3.899
1.0,1.0,421.683,89.014,77.568,83.894,83.843,78.536,73.859,67.278,66.376,66.316,0.196,0.433,0.968,2.047,549.507,4.554
1.0,1.0,421.73,89.057,77.568,83.915,83.821,78.493,73.88,67.32,66.355,66.274,0.201,0.433,1.002,2.029,549.112,3.899
1.0,1.0,421.706,89.078,77.568,83.937,83.886,78.515,73.88,67.299,66.376,66.274,0.197,0.432,1.02,2.215,549.803,3.646
1.0,1.0,421.659,89.014,77.589,83.958,83.864,78.557,73.88,67.32,66.355,66.252,0.202,0.432,1.022,2.139,549.13,4.878
1.0,1.0,421.753,89.078,77.589,83.915,83.843,78.515,73.859,67.299,66.376,66.295,0.196,0.432,1.022,2.169,549.399,4.444
1.0,1.0,421.73,89.1,77.589,83.915,83.8,78.493,73.88,67.32,66.376,66.274,0.202,0.433,1.05,2.261,549.983,3.646
1.0,1.0,421.636,89.014,77.589,83.894,83.821,78.515,73.88,67.341,66.376,66.274,0.2,0.435,1.031,2.197,548.753,3.902
1.0,1.0,421.683,89.078,77.589,83.937,83.864,78.515,73.859,67.299,66.419,66.295,0.209,0.436,1.008,2.048,549.372,4.554
1.0,1.0,421.753,89.1,77.611,83.915,83.843,78.515,73.88,67.32,66.376,66.295,0.206,0.438,1.022,2.05,549.049,3.968
1.0,1.0,421.8,89.014,77.568,83.873,83.843,78.515,73.88,67.278,66.376,66.295,0.211,0.439,1.081,2.124,549.74,4.554
1.0,1.0,421.659,89.057,77.589,83.937,83.821,78.557,73.88,67.32,66.376,66.295,0.203,0.439,1.082,2.252,550.261,3.902
1.0,1.0,421.683,89.078,77.611,83.937,83.843,78.536,73.88,67.32,66.355,66.316,0.205,0.438,1.069,2.241,550.431,3.643
1.0,1.0,421.8,89.057,77.611,83.894,83.821,78.515,73.88,67.32,66.397,66.274,0.204,0.44,1.056,2.357,550.234,4.878
1.0,1.0,421.706,89.035,77.589,83.894,83.821,78.536,73.88,67.32,66.376,66.274,0.211,0.442,1.001,2.146,548.565,3.65
1.0,1.0,421.753,89.1,77.632,83.937,83.864,78.536,73.902,67.341,66.397,66.295,0.209,0.445,1.045,1.962,548.152,4.883
1.0,1.0,421.777,89.078,77.611,83.937,83.821,78.493,73.902,67.32,66.376,66.295,0.21,0.445,0.995,1.891,546.932,3.64
1.0,1.0,421.8,89.035,77.611,83.873,83.821,78.515,73.902,67.299,66.376,66.295,0.209,0.445,0.976,1.894,547.551,3.902
1.0,1.0,421.8,89.035,77.589,83.873,83.821,78.536,73.88,67.32,66.376,66.274,0.208,0.443,0.914,1.874,547.183,4.554
1.0,1.0,421.706,89.035,77.589,83.873,83.821,78.536,73.923,67.299,66.376,66.274,0.206,0.441,0.931,1.895,547.246,3.902
1.0,1.0,421.753,89.1,77.632,83.937,83.821,78.515,73.923,67.299,66.376,66.274,0.206,0.439,1.009,1.956,547.228,4.554
1.0,1.0,421.824,89.078,77.589,83.873,83.8,78.493,73.902,67.299,66.355,66.274,0.206,0.439,1.009,1.955,547.129,4.554
1.0,1.0,421.8,89.057,77.611,83.873,83.779,78.472,73.902,67.278,66.334,66.274,0.203,0.438,0.995,1.955,547.129,3.906
1.0,1.0,421.824,89.057,77.611,83.937,83.821,78.515,73.944,67.278,66.376,66.231,0.203,0.436,0.946,1.93,547.425,3.899
1.0,1.0,421.753,89.035,77.611,83.937,83.864,78.579,73.923,67.299,66.355,66.295,0.202,0.435,0.975,1.953,547.712,4.558
