LS701,LS702,T701,T702,T703,T704,T706,T708,T709,T711,T712,T705,FT703,FT704,PDI701,PDI702,PY23,FYI702
1.0,1.0,378.988,67.11,57.14,62.381,62.464,57.128,51.77,48.616,48.54,48.748,0.353,0.364,-0.183,3.652,247.308,2.732
1.0,1.0,379.035,67.089,57.14,62.402,62.443,57.149,51.791,48.657,48.561,48.748,0.171,0.366,-0.194,3.717,247.371,2.927
1.0,1.0,379.058,67.11,57.14,62.339,62.422,57.128,51.791,48.616,48.519,48.769,0.251,0.368,-0.259,3.66,247.604,2.667
1.0,1.0,379.058,67.11,57.14,62.381,62.443,57.107,51.813,48.637,48.54,48.769,0.371,0.369,-0.189,3.63,247.757,3.65
1.0,1.0,379.058,67.131,57.119,62.381,62.464,57.17,51.834,48.637,48.54,48.748,0.179,0.372,-0.065,3.67,247.748,2.924
1.0,1.0,379.104,67.131,57.14,62.381,62.422,57.107,51.876,48.637,48.54,48.748,0.268,0.375,-0.067,3.632,247.793,2.73
1.0,1.0,379.058,67.089,57.119,62.36,62.443,57.149,51.897,48.637,48.54,48.769,0.305,0.377,-0.089,3.613,247.784,2.927
1.0,1.0,379.081,67.131,57.14,62.402,62.422,57.128,51.918,48.616,48.519,48.748,0.156,0.379,-0.079,3.598,247.712,2.735
1.0,1.0,379.127,67.089,57.14,62.318,62.422,57.128,51.918,48.657,48.54,48.748,0.243,0.381,-0.135,3.634,247.883,2.924
1.0,1.0,379.058,67.067,57.14,62.381,62.464,57.17,51.939,48.616,48.54,48.748,0.356,0.382,-0.139,3.667,247.954,3.643
1.0,1.0,379.104,67.131,57.119,62.381,62.422,57.107,51.96,48.637,48.519,48.769,0.145,0.502,-0.169,3.632,247.838,2.927
1.0,1.0,379.15,67.131,57.14,62.36,62.4,57.128,51.981,48.616,48.54,48.727,0.259,0.747,-0.107,3.581,247.999,2.732
1.0,1.0,379.081,67.067,57.097,62.339,62.443,57.149,51.981,48.657,48.54,48.748,0.358,0.807,-0.11,3.522,248.107,2.927
1.0,1.0,379.104,67.089,57.119,62.402,62.464,57.192,52.002,48.637,48.54,48.748,0.2,0.739,-0.102,3.522,248.134,2.732
1.0,1.0,379.104,67.046,57.097,62.381,62.443,57.192,52.045,48.637,48.54,48.769,0.196,0.656,-0.046,3.485,248.286,2.927
1.0,1.0,379.127,67.089,57.119,62.339,62.422,57.149,52.066,48.637,48.54,48.748,0.332,0.767,-0.03,3.414,248.197,2.927
1.0,1.0,379.127,67.11,57.119,62.402,62.443,57.17,52.087,48.657,48.561,48.769,0.219,0.797,-0.052,3.363,248.17,2.732
1.0,1.0,379.174,67.131,57.119,62.402,62.443,57.149,52.108,48.637,48.54,48.727,0.327,0.812,-0.062,3.283,248.259,2.927
1.0,1.0,379.174,67.089,57.097,62.339,62.4,57.128,52.129,48.657,48.582,48.769,0.35,0.817,-0.069,3.171,248.511,3.556
1.0,1.0,379.162,67.078,57.108,62.36,62.411,57.1385,52.129,48.647,48.561,48.7585,0.275,0.8195,-0.079,3.0985,248.502,3.1455
1.0,1.0,379.15,67.067,57.119,62.381,62.422,57.149,52.129,48.637,48.54,48.748,0.2,0.822,-0.089,3.026,248.493,2.735
1.0,1.0,379.15,67.11,57.119,62.402,62.443,57.128,52.15,48.657,48.54,48.769,0.312,0.826,-0.123,2.943,248.654,2.735
1.0,1.0,379.1735,67.0995,57.108,62.3705,62.4215,57.128,52.1815,48.647,48.54,48.769,0.3145,0.8295,-0.181,2.9285,248.7845,2.342
1.0,1.0,379.197,67.089,57.097,62.339,62.4,57.128,52.213,48.637,48.54,48.769,0.317,0.833,-0.239,2.914,248.915,1.949
1.0,1.0,379.197,67.089,57.119,62.339,62.422,57.149,52.213,48.637,48.561,48.769,0.194,0.835,-0.266,2.902,249.004,3.643
1.0,1.0,379.15,67.11,57.14,62.402,62.443,57.128,52.234,48.678,48.561,48.748,0.343,0.836,-0.291,2.8,249.049,2.927
1.0,1.0,379.266,67.153,57.119,62.381,62.4,57.128,52.277,48.657,48.582,48.748,0.266,0.837,-0.294,2.744,249.004,2.732
1.0,1.0,379.243,67.153,57.14,62.423,62.422,57.128,52.298,48.657,48.603,48.769,0.307,0.837,-0.179,2.616,249.166,2.927
1.0,1.0,379.266,67.131,57.119,62.36,62.379,57.128,52.319,48.657,48.582,48.769,0.277,0.838,-0.15,2.563,249.256,3.643
1.0,1.0,379.243,67.089,57.119,62.36,62.422,57.17,52.319,48.678,48.603,48.791,0.249,0.838,-0.094,2.516,249.426,2.927
1.0,1.0,379.243,67.153,57.14,62.381,62.422,57.17,52.34,48.678,48.603,48.769,0.295,0.641,-0.043,2.515,249.462,2.732
1.0,1.0,379.313,67.131,57.14,62.402,62.422,57.128,52.382,48.678,48.624,48.791,0.216,0.464,-0.182,2.478,249.785,2.927
1.0,1.0,379.29,67.11,57.119,62.339,62.379,57.128,52.403,48.678,48.646,48.791,0.342,0.431,-0.244,2.515,249.713,2.732
1.0,1.0,379.243,67.131,57.14,62.402,62.443,57.149,52.466,48.699,48.624,48.791,0.225,0.415,-0.21,2.614,249.794,2.924
1.0,1.0,379.313,67.153,57.14,62.381,62.422,57.128,52.487,48.699,48.624,48.812,0.384,0.41,-0.267,2.435,249.893,2.927
1.0,1.0,379.313,67.153,57.14,62.381,62.4,57.149,52.53,48.699,48.603,48.812,0.004,0.405,-0.282,2.476,250.009,3.65
1.0,1.0,379.266,67.131,57.14,62.381,62.422,57.149,52.53,48.699,48.624,48.833,0.004,0.402,-0.307,2.474,250.198,2.927
1.0,1.0,379.289,67.11,57.14,62.36,62.443,57.149,52.572,48.72,48.624,48.812,0.006,0.401,-0.222,2.521,249.309,2.927
1.0,1.0,379.336,67.153,57.14,62.36,62.4,57.107,52.635,48.741,48.646,48.812,0.114,0.398,-0.051,2.505,247.811,2.732
1.0,1.0,379.313,67.131,57.161,62.381,62.4,57.149,52.677,48.72,48.624,48.812,0.114,0.395,0.024,2.412,246.985,2.924
1.0,1.0,379.359,67.153,57.161,62.402,62.422,57.17,52.677,48.699,48.646,48.833,0.095,0.392,0.092,2.429,247.066,2.732
1.0,1.0,379.359,67.174,57.161,62.402,62.4,57.128,52.677,48.699,48.624,48.812,0.022,0.389,0.004,2.499,247.066,2.927
1.0,1.0,379.382,67.153,57.161,62.339,62.379,57.107,52.741,48.699,48.603,48.791,1.985,0.387,-0.033,2.495,247.174,2.732
1.0,1.0,379.359,67.153,57.182,62.402,62.379,57.128,52.762,48.699,48.624,48.791,1.615,0.385,-0.09,2.459,247.048,2.927
1.0,1.0,379.336,67.131,57.161,62.444,62.443,57.17,52.825,48.699,48.603,48.791,0.434,0.383,-0.062,2.434,246.985,3.643
1.0,1.0,379.359,67.131,57.161,62.381,62.379,57.128,52.846,48.678,48.624,48.791,0.275,0.382,0.004,2.328,246.895,2.927
1.0,1.0,379.382,67.153,57.161,62.36,62.379,57.128,52.867,48.657,48.603,48.791,0.216,0.381,-0.062,2.282,247.066,2.732
1.0,1.0,379.405,67.174,57.14,62.36,62.4,57.128,52.825,48.657,48.603,48.791,0.208,0.378,-0.126,2.366,247.156,2.879
1.0,1.0,379.382,67.174,57.161,62.402,62.422,57.149,52.867,48.657,48.603,48.769,0.2,0.376,-0.117,2.376,247.219,2.742
1.0,1.0,379.359,67.131,57.182,62.423,62.422,57.17,52.888,48.678,48.582,48.769,0.196,0.374,-0.134,2.337,247.201,2.927
1.0,1.0,379.359,67.131,57.182,62.381,62.4,57.107,52.93,48.637,48.582,48.791,0.158,0.373,-0.159,2.296,247.102,3.556
1.0,1.0,379.429,67.174,57.161,62.381,62.379,57.107,52.973,48.657,48.582,48.769,0.101,0.371,-0.147,2.297,247.012,2.735
1.0,1.0,379.452,67.174,57.14,62.381,62.379,57.086,52.973,48.657,48.561,48.769,0.246,0.37,-0.083,2.348,246.931,2.924
1.0,1.0,379.429,67.174,57.161,62.381,62.4,57.17,52.994,48.657,48.582,48.769,0.232,0.369,-0.016,2.387,246.878,2.732
1.0,1.0,379.475,67.195,57.161,62.402,62.4,57.128,52.994,48.616,48.519,48.769,0.223,0.368,-0.03,2.396,246.895,2.927
1.0,1.0,379.475,67.174,57.161,62.36,62.379,57.128,53.015,48.657,48.54,48.769,0.154,0.367,-0.035,2.32,247.039,3.646
1.0,1.0,379.429,67.131,57.161,62.402,62.379,57.17,53.057,48.637,48.54,48.727,0.168,0.365,-0.157,2.293,247.147,2.924
1.0,1.0,379.452,67.174,57.161,62.423,62.4,57.149,53.078,48.616,48.519,48.769,0.259,0.364,-0.147,2.308,247.057,2.732
1.0,1.0,379.521,67.195,57.161,62.381,62.358,57.128,53.057,48.637,48.561,48.748,0.236,0.365,-0.136,2.376,247.021,2.927
1.0,1.0,379.475,67.195,57.14,62.381,62.358,57.107,53.099,48.616,48.519,48.748,0.228,0.363,-0.057,2.381,246.851,2.927
1.0,1.0,379.452,67.153,57.161,62.381,62.4,57.17,53.141,48.637,48.54,48.769,0.106,0.362,-0.079,2.41,246.949,2.732
1.0,1.0,379.475,67.195,57.161,62.423,62.4,57.149,53.162,48.637,48.54,48.727,0.294,0.362,-0.027,2.434,246.922,3.902
1.0,1.0,379.521,67.174,57.14,62.36,62.358,57.107,53.141,48.616,48.519,48.727,0.277,0.362,-0.101,2.48,247.066,2.732
1.0,1.0,379.521,67.153,57.14,62.36,62.358,57.128,53.141,48.616,48.54,48.727,0.259,0.362,-0.188,2.453,247.236,2.927
1.0,1.0,379.521,67.174,57.14,62.402,62.4,57.149,53.141,48.616,48.519,48.748,0.2,0.363,-0.213,2.544,247.335,2.732
1.0,1.0,379.544,67.195,57.14,62.402,62.4,57.149,53.184,48.595,48.54,48.727,0.291,0.364,-0.323,2.441,247.174,2.927
1.0,1.0,379.568,67.195,57.14,62.381,62.358,57.128,53.162,48.616,48.519,48.748,0.288,0.365,-0.328,2.501,247.245,2.732
1.0,1.0,379.498,67.153,57.119,62.381,62.4,57.149,53.141,48.574,48.519,48.748,0.269,0.366,-0.277,2.504,247.362,2.924
1.0,1.0,379.544,67.195,57.14,62.423,62.379,57.149,53.162,48.595,48.519,48.727,0.107,0.367,-0.242,2.526,247.425,2.93
1.0,1.0,379.591,67.216,57.14,62.423,62.379,57.128,53.162,48.616,48.54,48.727,0.27,0.368,-0.248,2.555,247.488,2.735
1.0,1.0,379.591,67.174,57.14,62.36,62.358,57.128,53.12,48.595,48.519,48.727,0.265,0.368,-0.302,2.578,247.524,2.924
1.0,1.0,379.544,67.174,57.119,62.381,62.379,57.149,53.099,48.595,48.519,48.748,0.25,0.369,-0.393,2.478,247.577,3.643
1.0,1.0,379.521,67.195,57.119,62.402,62.379,57.17,53.057,48.595,48.54,48.727,0.244,0.37,-0.308,2.399,247.739,2.927
1.0,1.0,379.637,67.216,57.14,62.381,62.379,57.128,53.036,48.595,48.519,48.727,0.15,0.371,-0.226,2.391,247.73,2.735
1.0,1.0,379.568,67.153,57.119,62.381,62.4,57.128,52.994,48.595,48.519,48.748,0.315,0.373,-0.161,2.49,247.874,2.924
1.0,1.0,379.568,67.174,57.14,62.423,62.379,57.17,52.951,48.595,48.519,48.727,0.298,0.373,-0.154,2.457,248.071,2.732
1.0,1.0,379.614,67.216,57.14,62.423,62.379,57.128,52.951,48.637,48.54,48.727,0.288,0.373,-0.156,2.505,248.089,2.927
1.0,1.0,379.637,67.195,57.14,62.402,62.358,57.128,52.93,48.616,48.519,48.727,0.276,0.375,-0.122,2.537,248.134,2.732
1.0,1.0,379.66,67.174,57.119,62.381,62.379,57.17,52.846,48.616,48.519,48.748,0.129,0.376,-0.092,2.483,248.34,2.927
1.0,1.0,379.614,67.195,57.119,62.423,62.379,57.17,52.804,48.616,48.54,48.727,0.282,0.508,-0.082,2.405,248.591,2.732
1.0,1.0,379.684,67.238,57.14,62.381,62.379,57.149,52.783,48.616,48.54,48.727,0.272,0.72,-0.202,2.407,248.627,2.927
1.0,1.0,379.637,67.174,57.14,62.423,62.4,57.149,52.741,48.616,48.519,48.748,0.267,0.776,-0.159,2.464,248.744,2.732
1.0,1.0,379.707,67.238,57.119,62.402,62.358,57.128,52.656,48.637,48.54,48.748,0.227,0.788,-0.126,2.404,248.78,2.927
1.0,1.0,379.637,67.195,57.14,62.381,62.358,57.128,52.635,48.616,48.54,48.727,0.277,0.792,-0.103,2.427,248.879,2.927
1.0,1.0,379.637,67.174,57.14,62.423,62.379,57.149,52.614,48.657,48.561,48.748,0.303,0.798,-0.206,2.276,248.941,2.667
1.0,1.0,379.707,67.195,57.14,62.423,62.379,57.128,52.509,48.637,48.561,48.748,0.297,0.802,-0.219,2.25,248.915,3.646
1.0,1.0,379.66,67.216,57.14,62.402,62.379,57.149,52.487,48.657,48.54,48.769,0.284,0.807,-0.205,2.169,248.816,2.927
1.0,1.0,379.707,67.216,57.14,62.423,62.379,57.149,52.445,48.657,48.603,48.748,0.179,0.811,-0.195,2.094,249.157,2.732
1.0,1.0,379.73,67.195,57.14,62.381,62.358,57.086,52.382,48.657,48.561,48.748,0.004,0.813,-0.125,1.997,249.193,2.924
1.0,1.0,379.73,67.174,57.14,62.36,62.358,57.149,52.34,48.637,48.561,48.769,0.004,0.815,-0.15,1.898,249.175,2.732
1.0,1.0,379.684,67.195,57.14,62.423,62.4,57.149,52.298,48.657,48.603,48.769,0.004,0.816,-0.165,1.845,249.256,2.93
1.0,1.0,379.776,67.238,57.14,62.423,62.4,57.149,52.255,48.657,48.603,48.748,0.004,0.816,-0.111,1.813,249.525,3.643
1.0,1.0,379.73,67.216,57.14,62.381,62.358,57.128,52.192,48.678,48.582,48.769,0.004,0.815,-0.105,1.744,249.794,2.924
1.0,1.0,379.753,67.238,57.14,62.444,62.358,57.128,52.171,48.657,48.624,48.791,0.004,0.814,-0.218,1.718,249.641,2.732
1.0,1.0,379.753,67.174,57.14,62.381,62.358,57.128,52.129,48.657,48.624,48.791,0.004,0.812,-0.266,1.621,249.767,2.927
1.0,1.0,379.73,67.174,57.119,62.381,62.358,57.17,52.108,48.678,48.646,48.791,1.341,0.81,-0.213,1.506,249.821,2.732
1.0,1.0,379.73,67.195,57.14,62.423,62.379,57.149,52.066,48.678,48.624,48.833,1.945,0.806,-0.246,1.408,250.009,2.927
1.0,1.0,379.823,67.238,57.161,62.381,62.337,57.128,52.023,48.657,48.624,48.812,0.56,0.59,-0.293,1.309,250.09,2.732
1.0,1.0,379.73,67.153,57.14,62.381,62.379,57.128,52.023,48.699,48.646,48.812,0.263,0.422,-0.292,1.294,250.126,2.93
1.0,1.0,379.753,67.195,57.161,62.423,62.4,57.17,52.002,48.699,48.646,48.812,0.199,0.381,-0.059,1.378,248.053,2.727
1.0,1.0,379.753,67.174,57.161,62.402,62.358,57.149,51.939,48.72,48.646,48.812,0.167,0.359,0.169,1.441,247.326,3.902
1.0,1.0,379.823,67.238,57.161,62.444,62.379,57.149,51.939,48.699,48.624,48.833,0.16,0.347,0.286,1.46,246.357,2.93
1.0,1.0,379.869,67.238,57.161,62.423,62.337,57.107,51.918,48.657,48.624,48.812,0.15,0.342,0.348,1.5,246.258,2.735
1.0,1.0,379.8,67.153,57.161,62.36,62.337,57.086,51.897,48.678,48.646,48.791,0.144,0.337,0.244,1.461,246.187,2.927
1.0,1.0,379.753,67.153,57.182,62.402,62.379,57.17,51.876,48.657,48.603,48.791,0.135,0.333,0.176,1.478,246.465,2.732
1.0,1.0,379.892,67.238,57.182,62.444,62.358,57.149,51.876,48.657,48.603,48.791,0.024,0.33,0.157,1.448,246.411,2.927
1.0,1.0,379.892,67.238,57.161,62.423,62.358,57.128,51.876,48.657,48.582,48.769,0.091,0.325,0.122,1.558,246.204,2.927
1.0,1.0,379.892,67.238,57.161,62.381,62.358,57.149,51.834,48.657,48.582,48.791,0.22,0.322,0.05,1.587,245.998,2.732
1.0,1.0,379.846,67.131,57.161,62.402,62.379,57.17,51.791,48.637,48.582,48.769,0.21,0.319,0.056,1.475,246.115,3.902
1.0,1.0,379.846,67.174,57.182,62.402,62.358,57.128,51.791,48.637,48.561,48.748,0.194,0.316,0.026,1.547,246.124,2.732
1.0,1.0,379.846,67.174,57.182,62.402,62.358,57.128,51.791,48.637,48.561,48.748,0.182,0.314,0.072,1.553,246.16,2.967
1.0,1.0,379.869,67.195,57.182,62.402,62.358,57.149,51.77,48.616,48.519,48.748,0.171,0.31,0.093,1.604,246.178,2.73
1.0,1.0,379.869,67.195,57.182,62.402,62.358,57.17,51.749,48.616,48.54,48.748,0.109,0.308,-0.037,1.556,246.034,2.927
1.0,1.0,379.869,67.174,57.182,62.444,62.337,57.128,51.77,48.595,48.54,48.727,0.026,0.307,-0.118,1.573,245.801,3.643
1.0,1.0,379.915,67.195,57.161,62.402,62.337,57.128,51.77,48.595,48.54,48.727,0.026,0.307,-0.118,1.573,245.801,3.643
1.0,1.0,379.892,67.195,57.161,62.381,62.337,57.128,51.749,48.595,48.519,48.748,0.238,0.304,-0.257,1.615,245.819,2.732
1.0,1.0,379.892,67.195,57.161,62.444,62.379,57.149,51.749,48.574,48.54,48.727,0.196,0.303,-0.197,1.633,245.917,2.927
1.0,1.0,379.892,67.195,57.161,62.381,62.358,57.107,51.77,48.553,48.498,48.727,0.189,0.302,-0.174,1.635,245.917,2.727
1.0,1.0,379.939,67.195,57.161,62.381,62.358,57.107,51.77,48.553,48.498,48.727,0.189,0.301,-0.206,1.711,245.989,2.927
1.0,1.0,379.892,67.153,57.161,62.381,62.379,57.149,51.77,48.553,48.498,48.727,0.131,0.3,-0.196,1.763,246.16,2.93
1.0,1.0,379.939,67.195,57.14,62.444,62.379,57.149,51.77,48.553,48.498,48.706,0.131,0.3,-0.196,1.763,246.169,2.93
1.0,1.0,379.915,67.153,57.119,62.402,62.379,57.149,51.791,48.574,48.498,48.706,0.032,0.299,-0.085,1.835,246.169,3.65
1.0,1.0,379.915,67.195,57.14,62.423,62.4,57.149,51.77,48.532,48.456,48.706,0.234,0.299,-0.037,1.851,246.276,2.924
1.0,1.0,379.985,67.195,57.14,62.402,62.379,57.128,51.77,48.553,48.477,48.685,0.217,0.299,-0.073,1.952,246.16,2.735
1.0,1.0,379.939,67.153,57.119,62.423,62.358,57.128,51.791,48.532,48.477,48.706,0.208,0.299,-0.148,1.99,246.016,2.924
1.0,1.0,379.939,67.195,57.14,62.444,62.4,57.192,51.77,48.553,48.477,48.685,0.095,0.299,-0.094,1.987,246.267,2.732
1.0,1.0,379.962,67.216,57.119,62.402,62.358,57.128,51.813,48.553,48.477,48.685,0.196,0.3,-0.057,1.966,246.178,2.927
1.0,1.0,379.985,67.195,57.14,62.402,62.358,57.128,51.791,48.553,48.477,48.685,0.239,0.302,-0.089,1.975,246.169,2.732
1.0,1.0,379.939,67.153,57.097,62.444,62.379,57.192,51.791,48.532,48.456,48.685,0.223,0.304,-0.142,2.024,246.294,2.921
